Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,13.92,,4.73,,3.37,,0.92,1.88,1.88,8.1
12M 2009,29.6,62.23,7.02,84.81,12.33,13.81,5.87,6.34,3.01,2.9,0.86,0.87,1.86,1.86,7.27
12M 2010,50.05,75.42,13.3,112.17,7.29,6.85,4.84,4.49,2.99,3.06,0.79,0.76,1.56,1.56,3.82
12M 2011,49.87,72.74,13.02,109.59,7.32,6.11,5.02,4.71,3.49,3.53,0.75,0.76,1.25,1.25,10.64
12M 2012,51.86,67.95,14.61,105.2,7.04,6.71,5.37,5.26,2.73,2.42,0.6,0.57,2.27,2.27,2.51
12M 2013,46.44,73.43,18.17,101.7,7.86,8.28,4.97,4.41,1.99,1.8,0.54,0.52,3.5,3.5,1.84
12M 2014,43.01,88.84,26.06,105.79,8.49,11.83,4.11,4.51,1.22,1.12,0.43,0.42,3.8,3.8,1.64
12M 2015,26.26,62.05,24.92,63.39,13.9,18.68,5.88,5.76,1.0,0.88,0.4,0.38,1.52,1.52,2.59
12M 2016,25.7,69.45,28.96,66.19,14.2,13.44,5.26,5.36,0.72,0.71,0.3,0.31,1.45,1.45,2.44
12M 2017,26.04,43.86,23.08,46.82,14.02,15.18,8.32,7.31,0.94,0.92,0.42,0.42,3.67,3.67,1.62
12M 2018,13.7,27.55,16.47,24.78,26.64,22.06,13.25,9.77,1.48,1.43,0.8,0.76,8.45,8.45,1.54
12M 2019,10.74,24.69,12.25,23.18,33.97,34.27,14.79,12.69,1.68,1.69,1.03,1.04,13.79,13.79,1.45
12M 2020,15.64,35.25,11.26,39.63,23.33,25.76,10.36,8.29,1.48,1.48,0.88,0.87,17.14,17.14,1.21
12M 2021,13.25,32.61,11.79,34.07,27.54,29.0,11.19,11.14,2.19,2.23,1.19,1.16,7.44,7.44,1.79
12M 2022,13.03,29.09,13.07,29.05,28.0,24.86,12.55,10.93,2.76,2.8,1.38,1.36,8.03,8.03,1.96
12M 2023,13.01,33.5,14.98,31.53,28.05,42.35,10.89,10.58,2.51,2.52,1.07,1.05,3.57,3.57,2.34
12M 2024,5.92,27.68,9.67,23.93,61.69,76.58,13.19,11.26,4.35,4.4,1.58,1.62,8.42,8.42,1.84
