Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2009,,,,,,,,,,,,,,,0.0
12M 2010,,,,,,,,,9.09,9.27,0.13,0.11,,,0.0
12M 2011,,,,,,,,,10.78,10.67,0.12,0.11,,,0.0
12M 2012,,,,,,,,,10.5,10.46,0.11,0.1,,,0.0
12M 2013,,,,,,,,,11.34,9.54,0.11,0.11,,,0.0
12M 2014,,,,,,,,,10.08,10.24,0.12,0.11,,,0.0
12M 2015,,,,,,,,,9.75,9.84,0.12,0.11,,,0.0
12M 2016,,,,,,,,,5.67,4.11,0.11,0.1,,,0.0
12M 2017,,,,,,,,,4.06,3.97,0.11,0.1,,,0.0
12M 2018,,,,,,,,,3.85,3.79,0.1,0.1,,,0.0
12M 2019,,,,,,,,,3.66,3.67,0.1,0.1,,,0.0
12M 2020,,,,,,,,,3.25,2.98,0.1,0.09,,,0.0
12M 2021,,,,,,,,,2.95,2.96,0.09,0.08,,,0.0
12M 2022,,,,,,,,,2.99,3.0,0.08,0.08,,,0.0
12M 2023,,,,,,,,,3.05,2.99,0.08,0.08,,,0.0
12M 2024,,,,,,,,,3.14,3.04,0.08,0.07,,,0.0
