Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,4.95,,3.51,,2.73,,1.1,6.39,6.39,1.4
12M 2009,78.92,112.78,72.3,119.4,4.63,4.82,3.24,3.82,2.44,2.48,0.96,1.0,3.11,3.11,2.06
12M 2010,78.2,96.29,52.33,122.16,4.67,4.55,3.79,3.65,2.97,3.1,1.07,1.08,2.99,2.99,2.1
12M 2011,78.94,97.64,54.48,122.1,4.62,4.4,3.74,3.43,3.2,2.87,1.1,1.03,3.42,3.42,1.88
12M 2012,83.07,101.89,50.59,134.37,4.39,4.16,3.58,3.25,3.36,3.41,1.1,1.07,3.04,3.04,2.15
12M 2013,91.12,103.15,53.28,140.99,4.01,4.1,3.54,3.29,3.36,3.21,1.05,1.01,2.88,2.88,2.19
12M 2014,86.16,97.34,54.46,129.04,4.24,4.22,3.75,3.36,3.01,2.61,1.09,1.01,3.5,3.5,2.11
12M 2015,83.5,112.74,49.67,146.57,4.37,4.68,3.24,2.85,2.71,2.66,1.02,0.94,2.89,2.89,2.41
12M 2016,87.24,140.37,46.71,180.9,4.18,4.75,2.6,2.48,2.36,2.34,0.82,0.82,2.95,2.95,2.19
12M 2017,82.96,142.32,40.36,184.92,4.4,4.14,2.56,2.67,2.57,2.66,0.8,0.79,2.92,2.92,2.3
12M 2018,77.94,147.65,34.49,191.1,4.68,4.71,2.47,2.48,2.9,3.0,0.78,0.78,2.52,2.52,2.95
12M 2019,82.95,140.54,27.63,195.86,4.4,4.31,2.6,2.84,2.9,2.98,0.71,0.72,2.11,2.11,3.66
12M 2020,101.62,132.43,25.83,208.22,3.59,4.45,2.76,2.98,2.5,2.61,0.54,0.52,1.57,1.57,4.33
12M 2021,86.0,133.15,27.21,191.94,4.24,4.21,2.74,2.46,3.03,3.16,0.58,0.57,1.72,1.72,3.62
12M 2022,82.1,149.47,31.25,200.32,4.45,4.33,2.44,2.35,3.17,3.02,0.64,0.62,1.9,1.9,3.57
12M 2023,83.09,140.43,29.02,194.5,4.39,4.26,2.6,2.52,2.99,2.99,0.64,0.64,2.01,2.01,3.64
12M 2024,82.04,141.64,30.36,193.32,4.45,4.24,2.58,2.57,3.37,3.43,0.68,0.67,1.96,1.96,3.63
