Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2015,,,,,,,,,,,,,11.94,11.94,1.61
12M 2016,39.61,0.01,5.03,34.59,9.21,9.69,38662.3,25680.3,80.23,82.46,4.38,4.42,18.57,18.57,1.36
12M 2017,31.98,0.01,4.02,27.97,11.41,10.58,44902.56,,98.98,101.11,5.24,5.06,21.58,21.58,1.38
12M 2018,29.08,,2.91,26.17,12.55,12.25,,,129.35,132.31,5.86,4.97,14.97,14.97,1.65
12M 2019,33.0,,9.04,23.96,11.06,10.28,,,124.55,130.83,4.77,4.5,17.11,17.11,1.5
12M 2020,39.16,0.12,21.85,17.43,9.32,9.76,2962.21,1403.26,72.14,52.04,3.91,3.93,34.34,34.34,1.15
12M 2021,40.49,0.2,27.04,13.65,9.02,8.96,1864.3,1864.3,65.8,67.22,3.93,3.64,13.62,13.62,1.4
12M 2022,35.65,0.49,36.85,-0.71,10.24,9.4,751.55,499.84,97.2,93.76,3.81,3.17,7.94,7.94,1.74
12M 2023,40.51,0.76,48.45,-7.18,9.01,9.98,483.21,757.18,50.38,26.77,2.49,2.52,6.19,6.19,1.89
12M 2024,40.03,6.09,56.03,-9.91,9.12,10.37,59.92,61.1,25.76,25.63,1.8,1.81,5.48,5.48,1.6
