Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2009,,,,,,,,,,,,,-22.24,,0.84
12M 2010,30.71,30.47,75.11,-13.93,,19.21,11.98,19.6,5.5,8.87,1.56,2.59,4.76,4.76,2.09
12M 2011,25.97,38.99,57.55,7.41,14.06,10.13,9.36,7.3,6.99,6.78,1.8,1.65,4.06,4.06,2.68
12M 2012,22.07,42.0,38.66,25.41,16.54,15.42,8.69,7.02,8.92,8.62,2.05,1.9,4.57,4.57,3.13
12M 2013,23.02,30.08,36.69,16.41,15.86,15.47,12.13,17.21,7.85,7.34,1.84,1.76,4.14,4.14,3.45
12M 2014,31.88,20.82,62.99,-10.29,11.45,12.7,17.54,18.5,4.34,4.48,1.04,1.08,2.36,2.36,3.58
12M 2015,29.62,21.14,80.7,-29.94,12.32,14.23,17.27,21.54,2.49,2.36,0.62,0.62,1.26,1.26,6.91
12M 2016,29.55,19.69,74.79,-25.55,12.35,9.35,18.54,19.47,2.26,2.42,0.53,0.54,1.0,1.0,5.07
12M 2017,28.12,16.96,57.51,-12.43,12.98,11.31,21.53,17.94,3.81,3.96,0.74,0.72,1.25,1.25,5.45
12M 2018,32.74,36.37,55.87,13.24,11.15,9.95,10.04,6.83,4.21,3.94,0.74,0.7,1.37,1.37,4.56
12M 2019,40.76,48.72,56.36,33.12,8.95,10.59,7.49,11.29,3.33,3.51,0.57,0.59,1.04,1.04,9.22
12M 2020,35.09,43.1,35.17,43.02,10.4,13.23,8.47,11.51,2.31,2.33,0.35,0.33,0.73,0.73,10.07
12M 2021,17.09,37.3,25.14,29.25,21.35,14.37,9.79,8.78,5.38,5.61,0.49,0.43,2.02,2.02,3.07
12M 2022,19.05,33.04,19.36,32.73,19.16,11.01,11.05,9.8,16.33,16.74,0.83,0.7,2.94,2.94,2.3
12M 2023,36.16,41.3,34.26,43.2,10.09,9.2,8.84,6.96,8.25,5.38,0.63,0.59,5.21,5.21,1.68
12M 2024,36.42,39.35,36.43,39.34,10.02,8.49,9.28,9.7,2.23,1.44,0.61,0.5,3.55,3.55,2.62
