Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,1.49,0.3,0.41,1.74,0.0,0.0,0.23,0.24,0.74
12M 2009,1.5,0.37,0.42,1.85,0.0,0.0,0.19,0.23,0.84
12M 2010,1.34,0.41,0.3,2.08,0.0,0.0,-0.03,0.15,1.07
12M 2011,1.14,0.4,0.2,2.19,0.0,0.0,-0.11,0.09,1.18
12M 2012,1.23,0.71,0.53,2.4,0.0,0.0,0.17,0.22,1.36
12M 2013,0.75,0.5,0.89,2.8,0.0,0.0,0.72,0.32,1.76
12M 2014,1.14,0.81,1.08,2.77,0.0,0.0,0.94,0.39,1.72
12M 2015,0.72,0.41,1.15,2.9,0.0,0.0,1.05,0.4,1.88
12M 2016,0.9,0.55,1.08,2.85,0.0,0.0,0.91,0.38,1.84
12M 2017,0.74,0.43,0.95,2.45,0.0,0.0,0.87,0.39,1.44
12M 2018,0.65,0.47,0.86,2.21,0.0,0.0,0.82,0.39,1.2
12M 2019,1.31,1.11,0.78,2.09,0.0,0.0,0.66,0.37,1.08
12M 2020,0.67,0.36,0.87,2.29,0.0,0.0,0.8,0.38,1.28
12M 2021,0.84,0.6,0.86,2.32,0.0,0.0,0.75,0.37,1.31
12M 2022,0.98,0.66,0.65,2.12,0.0,0.0,0.51,0.31,1.11
12M 2023,0.79,0.58,0.61,1.99,0.0,0.0,0.5,0.31,0.98
12M 2024,0.76,0.46,0.59,1.96,0.0,0.0,0.53,0.3,0.95
