Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2012,1.89,1.61,0.23,1.65,0.0,0.0,-0.09,0.14,0.65
12M 2013,7.29,6.4,0.0,1.12,0.0,0.0,-0.51,0.0,0.12
12M 2014,10.25,8.98,0.0,1.07,0.0,0.0,-0.33,0.0,0.07
12M 2015,9.28,7.84,0.0,1.08,0.0,0.0,-0.32,0.0,0.08
12M 2016,8.32,6.85,0.0,1.08,0.0,0.0,-0.36,0.0,0.08
12M 2017,7.81,6.53,0.0,1.09,0.0,0.0,-0.31,0.0,0.09
12M 2018,4.2,3.36,0.0,1.15,0.0,0.0,-0.28,0.0,0.15
12M 2019,4.12,3.4,0.0,1.15,0.0,0.0,-0.28,0.0,0.15
12M 2020,3.66,3.11,0.0,1.19,0.0,0.0,-0.32,0.0,0.19
12M 2021,4.13,3.29,0.0,1.17,0.0,0.0,-0.31,0.0,0.17
12M 2022,4.06,3.05,0.0,1.16,0.0,0.0,-0.26,0.0,0.16
12M 2023,4.47,3.59,0.0,1.15,0.0,0.0,-0.25,0.0,0.15
12M 2024,5.36,4.31,0.0,1.13,0.0,0.0,-0.25,0.0,0.13
