Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2015,,,,,,,,,,,,,4.53,4.53,1.41
12M 2016,24.24,10.22,40.98,-6.52,15.06,13.71,35.72,38.51,0.33,0.34,0.11,0.11,2.22,2.22,3.31
12M 2017,17.95,43.19,47.36,13.78,20.34,15.99,8.45,8.61,0.4,0.4,0.1,0.09,-2.77,-2.77,0.73
12M 2018,16.46,58.45,31.52,43.39,22.17,19.01,6.24,4.36,0.51,0.5,0.11,0.11,33.99,33.99,1.03
12M 2019,14.49,91.73,15.98,90.24,25.19,23.0,3.98,4.19,0.56,0.54,0.12,0.11,1.77,1.77,2.43
12M 2020,33.92,367.51,33.52,367.91,10.76,11.03,0.99,0.91,0.22,0.21,0.05,0.05,0.72,0.72,3.71
12M 2021,39.93,1151.14,101.71,1089.36,9.14,8.11,0.32,0.19,0.25,0.29,0.05,0.05,0.35,0.35,3.4
12M 2022,22.43,1089.86,84.57,1027.72,16.27,14.06,0.33,0.3,0.64,0.64,0.11,0.11,0.68,0.68,3.13
12M 2023,17.96,1276.85,87.75,1207.06,20.32,22.93,0.29,0.28,0.71,0.7,0.12,0.12,1.15,1.15,1.91
12M 2024,15.57,929.67,55.17,890.07,23.45,22.99,0.39,0.37,0.77,0.77,0.14,0.13,1.79,1.79,1.94
