Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,1.31,,2.31,,0.28,,0.18,-1.91,-1.91,0.73
12M 2009,490.63,163.38,121.12,532.89,0.74,2.22,2.23,5.33,0.1,0.1,0.07,0.08,-0.25,-0.25,0.17
12M 2010,109.35,67.19,21.35,155.19,3.34,3.31,5.43,5.62,0.12,0.13,0.1,0.1,-0.26,-0.26,0.15
12M 2011,96.96,42.6,11.51,128.05,3.76,3.97,8.57,21.69,0.16,0.27,0.13,0.19,-0.67,-0.67,0.34
12M 2012,111.18,14.13,15.31,110.0,3.28,3.59,25.84,24.08,0.19,0.2,0.14,0.15,-0.32,-0.32,0.23
12M 2013,549.11,9.13,41.11,517.13,0.66,0.39,39.98,,0.43,0.58,0.23,0.13,-1.0,-1.0,0.75
12M 2014,1665.58,,28.5,1637.08,0.22,0.22,,,0.21,0.22,0.06,0.06,0.13,0.13,1.97
12M 2015,870.24,,,870.24,0.42,1.01,,,0.56,61.71,0.11,0.73,1.06,1.06,5.06
12M 2016,85.84,,45.78,40.06,4.25,4.31,,,152.79,158.22,0.19,0.19,0.24,0.24,4.81
12M 2017,743.22,8105.01,465.86,8382.37,0.49,0.55,0.05,0.02,15.84,17.23,0.02,0.02,0.06,0.06,2.52
12M 2018,131.21,1739.39,37.26,1833.34,2.78,2.87,0.21,0.21,21.0,15.28,0.1,0.1,0.42,0.42,2.7
12M 2019,703.83,7836.23,359.05,8181.01,0.52,0.52,0.05,0.05,2.39,2.45,0.02,0.02,-0.25,-0.25,0.75
12M 2020,48.99,246.59,37.88,257.7,7.45,7.29,1.48,1.48,24.24,24.78,0.25,0.25,-2.47,-2.47,0.32
12M 2021,2337.37,202689.5,650626.57,-445599.7,0.16,0.16,,,0.37,0.37,,,-0.01,-0.01,0.15
12M 2022,1318.04,101632.12,203821.53,-100871.37,0.28,0.28,,,0.57,0.57,0.01,0.01,-0.02,-0.02,0.13
12M 2023,818.53,71504.39,164518.78,-92195.86,0.45,0.45,0.01,0.01,0.91,0.92,0.02,0.02,-0.05,-0.05,0.38
12M 2024,678.83,20936.3,60584.29,-38969.16,0.54,0.54,0.02,0.02,1.1,1.12,0.07,0.07,-0.06,-0.06,0.33
