Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,14.62,,13.96,,4.28,,0.76,-7.18,-7.18,0.78
12M 2009,31.66,32.54,35.68,28.52,11.53,11.53,11.22,11.19,2.98,2.87,0.48,0.45,-50.6,-50.6,0.97
12M 2010,22.71,25.09,30.45,17.35,16.07,14.87,14.55,17.42,3.83,4.0,0.53,0.51,3.81,3.81,1.56
12M 2011,28.22,24.61,25.5,27.33,12.94,13.49,14.83,16.62,4.03,4.88,0.5,0.54,16.68,16.68,1.1
12M 2012,30.51,27.72,31.55,26.68,11.96,12.84,13.17,10.81,2.9,2.16,0.53,0.52,-12.75,-12.75,0.88
12M 2013,34.28,25.86,32.04,28.1,10.65,9.83,14.11,13.62,2.29,2.13,0.55,0.52,-1.28,-1.28,0.41
12M 2014,69.82,24.1,73.76,20.16,5.23,4.27,15.15,16.9,2.37,4.05,0.42,0.43,-0.63,-0.63,0.35
12M 2015,2701.25,,,2701.25,0.14,85.12,,,0.09,0.17,0.01,0.01,-0.01,-0.01,0.1
12M 2016,7.48,,,7.48,48.81,1769.23,,,0.1,0.1,0.01,0.01,-0.1,-0.1,0.69
12M 2017,1812.58,,,1812.58,0.2,0.2,,,0.13,0.13,0.01,0.01,-0.03,-0.03,0.57
12M 2018,50.16,,64.42,-14.26,7.28,7.68,,,30.34,40.87,0.3,0.28,-1.57,-1.57,0.4
12M 2019,54.69,,68.79,-14.1,6.67,6.62,,,43.93,41.9,0.29,0.3,-1.58,-1.58,0.39
12M 2020,64.05,,109.4,-45.35,5.7,8.56,,,35.56,39.04,0.23,0.23,-0.91,-0.91,0.31
12M 2021,51.52,,88.17,-36.65,7.09,6.3,,,12.3,8.1,0.27,0.25,-0.48,-0.48,0.27
12M 2022,34.31,,35.33,-1.02,10.64,10.15,,,11.12,9.89,0.42,0.39,-11.64,-11.64,0.84
12M 2023,34.97,,35.28,-0.31,10.44,10.05,,,8.28,7.71,0.38,0.39,-11.57,-11.57,0.83
12M 2024,36.68,,60.37,-23.69,9.95,11.32,,,6.16,6.11,0.33,0.33,319.97,319.97,1.01
