Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,15.83,,1.16
12M 2014,36.6,,72.41,-35.81,9.97,,,,2.55,,0.74,,8.02,,1.45
12M 2015,34.98,,42.85,-7.87,10.43,9.24,,,3.3,3.18,1.23,1.15,19.48,19.48,1.19
12M 2016,38.25,,36.8,1.45,9.54,11.0,,,2.66,2.62,1.06,1.02,4.42,4.42,2.04
12M 2017,26.46,,14.23,12.23,13.79,15.03,,,2.83,2.92,1.17,1.15,3.45,3.45,4.05
12M 2018,133.63,,102.96,30.67,2.73,1.81,,,1.32,1.35,0.54,0.51,6.98,6.98,1.21
12M 2019,62.94,43.67,67.35,39.26,5.8,5.28,8.36,8.36,3.09,3.1,1.27,1.24,10.94,10.94,1.31
12M 2020,29.67,125.9,93.93,61.64,12.3,11.39,2.9,2.2,3.34,3.46,1.19,1.07,8.22,8.22,1.27
12M 2021,32.72,131.75,83.71,80.76,11.15,11.35,2.77,1.88,3.32,3.34,1.16,1.03,7.65,7.65,1.57
12M 2022,34.72,85.46,35.67,84.51,10.51,10.51,4.27,4.24,1.79,1.52,0.93,0.82,6.89,6.89,1.42
12M 2023,35.51,104.85,61.47,78.89,10.28,10.31,3.48,3.62,0.94,0.79,0.6,0.54,-12.56,-12.56,0.87
12M 2024,28.26,74.19,43.88,58.57,12.92,12.42,4.92,5.87,1.17,1.22,0.77,0.8,-9.04,-9.04,0.75
