Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,2.11,1.19,0.16,1.53,0.0,0.0,-0.08,0.1,0.53
12M 2009,2.0,1.14,0.07,1.57,0.0,0.0,-0.1,0.04,0.57
12M 2010,2.43,1.6,0.04,1.49,0.0,0.0,-0.2,0.03,0.49
12M 2011,2.75,1.76,0.02,1.43,0.0,0.0,-0.14,0.01,0.43
12M 2012,2.8,1.82,0.02,1.46,0.0,0.0,-0.2,0.01,0.45
12M 2013,2.43,1.57,0.03,1.54,0.0,0.0,-0.21,0.02,0.53
12M 2014,2.39,1.58,0.19,1.66,0.0,0.0,-0.13,0.11,0.65
12M 2015,1.93,1.25,0.18,1.76,0.0,0.0,-0.07,0.1,0.75
12M 2016,1.71,1.14,0.37,2.08,0.0,0.0,0.08,0.18,1.05
12M 2017,1.55,1.04,0.8,2.43,0.0,0.0,0.41,0.33,1.4
12M 2018,1.42,0.94,1.26,2.95,0.0,0.0,0.65,0.43,1.91
12M 2019,0.99,0.61,1.15,2.53,0.0,0.0,0.96,0.45,1.51
12M 2020,0.9,0.54,1.11,2.51,0.0,0.0,0.93,0.44,1.5
12M 2021,1.05,0.6,1.1,2.49,0.0,0.0,1.0,0.44,1.47
12M 2022,0.94,0.6,1.11,2.77,0.0,0.0,0.81,0.4,1.65
12M 2023,0.63,0.36,1.28,2.99,0.0,0.0,1.14,0.43,1.9
