Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,8.79,,4.42,,6.78,,1.82,5.4,5.4,2.11
12M 2009,36.43,75.3,51.73,60.0,10.02,8.02,4.85,4.31,7.14,7.05,1.9,1.8,5.6,5.6,2.0
12M 2010,37.96,65.98,52.71,51.23,9.61,8.27,5.53,5.25,7.81,7.66,1.98,1.93,4.75,4.75,2.43
12M 2011,38.89,62.95,43.72,58.12,9.39,7.78,5.8,4.91,8.29,8.22,2.02,1.91,4.33,4.33,2.75
12M 2012,41.19,70.35,44.6,66.94,8.86,6.65,5.19,4.59,8.53,8.47,1.93,1.8,3.86,3.86,2.8
12M 2013,42.2,69.95,48.91,63.24,8.65,7.16,5.22,4.71,9.18,8.71,1.91,1.81,4.08,4.08,2.43
12M 2014,42.85,77.31,57.22,62.94,8.52,7.38,4.72,4.37,8.56,8.37,1.66,1.58,3.81,3.81,2.39
12M 2015,40.19,78.51,56.91,61.79,9.08,6.96,4.65,4.25,7.84,7.37,1.57,1.52,4.8,4.8,1.93
12M 2016,39.74,79.04,65.94,52.84,9.19,7.01,4.62,4.26,6.88,5.25,1.48,1.31,4.8,4.8,1.71
12M 2017,48.85,100.4,82.49,66.76,7.47,5.86,3.64,3.27,4.55,3.83,1.14,1.04,4.74,4.74,1.55
12M 2018,43.67,117.06,80.78,79.95,8.36,5.73,3.12,2.62,3.4,2.98,0.96,0.82,4.67,4.67,1.42
12M 2019,57.67,144.05,76.74,124.98,6.33,3.97,2.53,2.06,1.57,1.03,0.68,0.52,-198.52,-198.52,0.99
12M 2020,66.45,152.49,74.12,144.82,5.49,5.81,2.39,2.34,1.07,1.07,0.56,0.57,-14.42,-14.42,0.9
12M 2021,49.26,111.01,44.75,115.52,7.41,6.11,3.29,2.72,1.36,1.35,0.73,0.7,39.77,39.77,1.05
12M 2022,71.68,170.93,68.44,174.17,5.09,4.58,2.14,2.09,1.0,0.99,0.51,0.5,-18.78,-18.78,0.94
12M 2023,66.74,144.2,80.57,130.37,5.47,4.42,2.53,2.29,1.02,1.01,0.53,0.52,-2.83,-2.83,0.63
