Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,3.4,,6.7,,23.15,,1.97,7.22,7.22,1.43
12M 2009,105.28,64.8,27.59,142.49,3.47,3.88,5.63,6.01,16.1,14.51,1.87,2.06,5.06,5.06,1.91
12M 2010,84.71,60.58,25.8,119.49,4.31,3.81,6.03,5.6,16.07,16.2,2.09,1.84,4.95,4.95,1.85
12M 2011,84.85,70.93,28.56,127.22,4.3,3.57,5.15,4.28,13.4,11.06,1.92,1.62,5.56,5.56,1.58
12M 2012,101.13,86.59,37.02,150.7,3.61,3.38,4.22,4.14,9.7,9.7,1.61,1.55,4.92,4.98,1.6
12M 2013,96.05,75.37,36.59,134.83,3.8,3.48,4.84,4.73,10.49,9.79,1.68,1.57,5.18,5.18,1.53
12M 2014,108.17,91.28,44.23,155.22,3.37,3.49,4.0,4.28,7.85,7.49,1.41,1.46,4.1,4.1,1.95
12M 2015,128.09,95.55,47.03,176.61,2.85,2.56,3.82,4.11,5.58,5.17,1.18,1.14,2.54,2.54,2.62
12M 2016,119.5,82.82,46.06,156.26,3.05,3.17,4.41,4.64,5.19,5.4,1.17,1.16,2.26,2.26,3.25
12M 2017,120.97,87.91,46.65,162.23,3.02,3.16,4.15,3.93,4.55,4.64,1.03,1.05,2.01,2.01,3.12
12M 2018,116.74,76.29,39.04,153.99,3.13,2.75,4.78,4.75,6.07,6.08,1.2,1.15,2.73,2.73,2.15
12M 2019,133.8,79.91,43.5,170.21,2.73,2.78,4.57,4.61,6.23,6.15,1.17,1.19,2.59,2.59,2.51
12M 2020,133.04,74.79,44.55,163.28,2.74,2.94,4.88,4.47,5.84,5.82,1.15,1.18,2.17,2.17,3.48
12M 2021,109.45,78.55,52.4,135.6,3.33,3.67,4.65,4.56,6.42,6.44,1.18,1.15,2.24,2.24,2.46
12M 2022,104.7,94.64,62.41,136.93,3.49,3.45,3.86,3.76,7.2,8.13,1.08,1.1,2.11,2.11,2.73
12M 2023,107.37,90.41,68.51,129.27,3.4,3.38,4.04,4.71,8.12,8.32,1.05,1.06,1.79,1.79,3.17
12M 2024,100.01,77.65,64.19,113.47,3.65,3.35,4.7,4.26,9.55,9.69,1.16,1.13,1.91,1.91,3.22
