Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2007,1.67,0.71,0.78,2.19,0.0,0.0,0.65,0.36,1.19
12M 2008,1.35,0.4,1.41,2.83,0.0,0.0,1.21,0.5,1.82
12M 2009,1.41,0.61,0.87,2.2,0.0,0.0,0.56,0.39,1.2
12M 2010,1.77,0.83,0.68,1.89,0.0,0.0,0.22,0.36,0.88
12M 2011,1.44,0.7,0.72,2.11,0.0,0.0,0.37,0.34,1.1
12M 2012,1.12,0.6,0.9,2.34,0.0,0.0,0.66,0.39,1.32
12M 2013,0.96,0.51,0.98,2.31,0.0,0.0,0.8,0.43,1.29
12M 2014,0.75,0.41,1.53,2.96,0.0,0.0,1.26,0.52,1.94
12M 2015,0.61,0.33,0.91,2.08,0.0,0.0,0.84,0.44,1.07
12M 2016,0.81,0.43,0.97,2.14,0.0,0.0,0.82,0.45,1.14
12M 2017,0.75,0.39,0.99,2.21,0.0,0.0,0.84,0.45,1.22
12M 2018,0.62,0.28,1.17,2.38,0.0,0.0,1.07,0.49,1.38
12M 2019,0.29,0.18,5.82,8.25,0.0,0.0,5.49,0.71,7.35
12M 2020,1.01,0.75,4.93,7.07,0.0,0.0,4.7,0.7,6.16
12M 2021,0.65,0.41,3.95,6.66,0.0,0.0,3.8,0.59,5.74
12M 2022,0.45,0.33,2.91,5.32,0.0,0.0,2.78,0.55,4.39
12M 2023,0.31,0.19,2.72,5.4,0.0,0.0,2.53,0.5,4.46
12M 2024,0.29,0.18,3.67,7.37,0.0,0.0,3.42,0.5,6.26
