Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,,,0.9
12M 2012,57.07,60.05,88.38,28.74,6.4,,6.08,,5.04,,2.05,,-19.7,,0.86
12M 2013,46.99,55.39,93.17,9.21,7.77,,6.59,,4.27,,1.96,,-15.82,,0.82
12M 2014,40.87,45.41,70.03,16.25,8.93,,8.04,,4.49,,2.09,,-16.56,,0.82
12M 2015,69.38,57.52,75.77,51.13,5.26,7.8,6.35,12.45,3.84,7.16,1.42,2.24,4.51,4.51,1.62
12M 2016,93.4,65.81,74.64,84.57,3.91,4.03,5.55,4.83,3.13,2.9,1.08,1.04,5.33,5.33,1.54
12M 2017,97.22,79.26,82.99,93.49,3.75,3.62,4.61,4.86,2.56,2.56,0.97,0.97,4.45,4.45,1.65
12M 2018,90.34,83.8,91.21,82.93,4.04,3.84,4.36,3.87,2.7,2.63,1.06,1.02,5.48,5.48,1.5
12M 2019,91.17,78.94,81.46,88.65,4.0,3.56,4.62,4.12,2.61,2.19,1.13,1.0,7.77,7.77,1.35
12M 2020,126.88,108.61,90.85,144.64,2.88,2.71,3.36,2.91,1.79,1.7,0.81,0.76,9.68,9.68,1.19
12M 2021,132.46,108.46,79.35,161.57,2.76,2.78,3.37,3.57,1.62,1.56,0.75,0.75,4.93,4.93,1.51
12M 2022,116.8,82.95,71.94,127.81,3.12,3.6,4.4,4.19,1.39,1.36,0.72,0.72,-14.69,-14.69,0.87
12M 2023,80.1,67.2,79.25,68.05,4.56,4.52,5.43,5.98,1.55,1.56,0.89,0.9,-11.27,-11.27,0.83
12M 2024,77.73,66.35,79.96,64.12,4.7,5.12,5.5,4.89,1.66,1.67,0.95,0.98,-7.08,-7.08,0.73
