Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,7.88,7.88,1.28
12M 2014,62.48,76.48,43.74,95.22,5.84,5.93,4.77,4.67,0.6,0.51,0.32,0.37,27.71,27.71,1.06
12M 2015,52.39,61.74,40.04,74.09,6.97,6.71,5.91,5.65,0.43,0.4,0.34,0.32,-0.9,-0.9,0.3
12M 2016,81.11,123.04,61.38,142.77,4.5,6.67,2.97,3.07,0.18,0.19,0.15,0.15,1.86,1.86,2.31
12M 2017,118.06,158.75,70.75,206.06,3.09,3.02,2.3,2.28,0.14,0.14,0.12,0.12,-0.25,-0.25,0.22
12M 2018,91.84,99.97,58.4,133.41,3.97,4.75,3.65,3.32,0.2,0.19,0.17,0.16,-0.26,-0.26,0.17
12M 2019,59.32,139.75,61.14,137.93,6.15,6.35,2.61,2.63,0.22,0.22,0.18,0.19,1.92,1.92,3.63
12M 2020,57.01,201.94,46.98,211.97,6.4,9.22,1.81,1.79,0.16,0.16,0.14,0.13,1.23,1.23,8.28
12M 2021,50.49,247.97,65.24,233.22,7.23,5.17,1.47,1.43,0.24,0.23,0.19,0.18,1.36,1.36,3.78
12M 2022,50.45,167.75,54.65,163.55,7.24,7.11,2.18,2.15,0.36,0.44,0.26,0.3,1.39,1.39,4.64
12M 2023,60.85,229.54,70.9,219.49,6.0,5.41,1.59,1.58,0.35,0.35,0.24,0.24,1.05,1.05,4.63
12M 2024,54.74,145.46,42.03,158.17,6.67,6.42,2.51,2.52,0.49,0.5,0.33,0.34,1.46,1.46,5.02
