Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,2.02,,0.18,,3.98,,0.22,0.53,0.53,1.85
12M 2009,230.11,2050.99,32.76,2248.34,1.59,1.59,0.18,0.17,2.25,3.02,0.22,0.23,0.55,0.55,1.98
12M 2010,181.29,1873.8,52.47,2002.62,2.01,1.46,0.19,0.2,3.63,3.93,0.25,0.24,0.59,0.59,2.09
12M 2011,109.63,1520.05,83.92,1545.76,3.33,2.55,0.24,0.24,39.8,5.21,0.32,0.31,0.56,0.56,2.85
12M 2012,163.65,1906.68,106.95,1963.38,2.23,2.23,0.19,0.19,35.31,33.85,0.28,0.27,0.51,0.51,2.76
12M 2013,121.21,1461.72,68.12,1514.81,3.01,3.04,0.25,0.26,38.04,34.25,0.39,0.38,0.63,0.63,3.89
12M 2014,119.13,1101.88,122.99,1098.02,3.06,3.41,0.33,0.33,33.29,23.19,0.4,0.38,0.76,0.76,2.98
12M 2015,167.38,1877.29,217.49,1827.18,2.18,2.48,0.19,0.2,12.99,11.74,0.27,0.27,0.45,0.45,3.13
12M 2016,154.93,1853.48,114.84,1893.57,2.36,2.36,0.2,0.19,9.72,10.14,0.27,0.27,0.4,0.4,4.22
12M 2017,172.53,2219.52,98.65,2293.4,2.12,2.13,0.16,0.16,6.88,7.03,0.24,0.24,0.37,0.37,4.59
12M 2018,141.97,1789.84,52.32,1879.49,2.57,2.54,0.2,0.2,8.09,8.25,0.29,0.28,0.39,0.39,5.7
12M 2019,179.63,2617.47,78.34,2718.76,2.03,1.73,0.14,0.13,9.51,9.62,0.25,0.23,0.34,0.34,4.6
12M 2020,132.54,3509.81,77.1,3565.25,2.75,8.3,0.1,0.1,8.14,8.36,0.19,0.19,0.31,0.31,3.55
12M 2021,12.64,1992.23,30.76,1974.11,28.87,28.4,0.18,0.18,11.88,12.34,0.26,0.25,0.49,0.49,2.97
12M 2022,12.11,3520.43,65.87,3466.67,30.15,31.12,0.1,0.1,10.3,10.88,0.21,0.21,0.4,0.4,2.96
12M 2023,9.64,2834.86,42.67,2801.83,37.86,37.86,0.13,0.13,13.16,13.45,0.25,0.24,0.42,0.42,3.55
12M 2024,10.85,2645.7,40.05,2616.5,33.65,32.39,0.14,0.14,13.96,13.25,0.26,0.26,0.44,0.44,4.26
