Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,1.85,0.47,0.75,2.66,0.0,0.0,0.56,0.28,1.64
12M 2009,1.98,0.47,0.57,2.36,0.0,0.0,0.53,0.24,1.33
12M 2010,2.09,0.26,0.29,2.0,0.0,0.0,0.25,0.14,0.97
12M 2011,2.85,0.55,0.33,1.97,0.0,0.0,0.25,0.17,0.93
12M 2012,2.76,0.61,0.39,1.94,0.0,0.0,0.32,0.2,0.9
12M 2013,3.89,0.78,0.38,1.74,0.0,0.0,0.33,0.22,0.69
12M 2014,2.98,0.79,0.34,1.79,0.0,0.0,0.26,0.19,0.74
12M 2015,3.13,0.69,0.38,1.71,0.0,0.0,0.3,0.22,0.68
12M 2016,4.22,1.0,0.34,1.67,0.0,0.0,0.22,0.2,0.59
12M 2017,4.59,0.93,0.29,1.57,0.0,0.0,0.23,0.18,0.49
12M 2018,5.7,1.17,0.28,1.55,0.0,0.0,0.22,0.18,0.46
12M 2019,4.6,0.91,0.33,1.64,0.0,0.0,0.29,0.2,0.55
12M 2020,3.55,0.21,0.33,1.75,0.0,0.0,0.29,0.19,0.68
12M 2021,2.97,0.22,0.26,1.69,0.0,0.0,0.2,0.15,0.63
12M 2022,2.96,0.2,0.18,1.6,0.0,0.0,0.12,0.11,0.54
12M 2023,3.55,0.41,0.22,1.63,0.0,0.0,0.11,0.13,0.57
12M 2024,4.26,0.46,0.2,1.52,0.0,0.0,0.13,0.13,0.47
