Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.15,0.03,1.61,3.84,0.0,0.0,1.58,0.42,2.84
12M 2009,0.23,0.04,0.1,1.59,0.0,0.0,0.09,0.06,0.59
12M 2010,0.14,0.03,0.21,2.92,0.0,0.0,0.19,0.07,1.92
12M 2011,0.11,0.11,0.0,3.5,0.0,0.0,-0.03,0.0,2.5
12M 2012,1.31,1.31,0.0,1.02,0.0,0.0,-0.03,0.0,0.02
12M 2013,16.91,16.91,0.0,1.0,0.0,0.0,-0.03,0.0,0.0
12M 2014,67.78,67.78,0.0,1.0,0.0,0.0,-0.01,0.0,0.0
12M 2015,62.22,62.22,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
12M 2016,5.15,5.15,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
12M 2017,1.73,1.73,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
12M 2018,1.12,1.12,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
12M 2019,0.92,0.92,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
12M 2020,1.05,1.05,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
12M 2021,0.33,0.33,0.06,1.06,0.0,0.0,0.06,0.06,0.06
12M 2022,0.2,0.2,0.04,1.05,0.0,0.0,0.04,0.04,0.05
12M 2023,0.43,0.43,0.07,1.07,0.0,0.0,0.07,0.07,0.07
12M 2024,0.63,0.63,0.17,1.18,0.0,0.0,0.16,0.14,0.17
