Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,16.51,,1.93,,3.91,,1.29,4.21,4.21,2.16
12M 2009,8.68,179.83,48.05,140.46,42.03,28.65,2.03,1.99,3.99,3.86,1.46,1.38,4.3,4.3,2.35
12M 2010,9.97,186.27,66.23,130.01,36.62,30.71,1.96,1.72,3.98,3.85,1.43,1.3,4.19,4.19,2.08
12M 2011,12.83,190.2,90.52,112.51,28.44,28.42,1.92,2.04,4.02,4.01,1.36,1.36,4.04,4.04,2.13
12M 2012,14.26,189.28,90.84,112.7,25.6,22.12,1.93,1.75,4.2,4.01,1.38,1.29,3.97,3.97,2.12
12M 2013,14.38,170.26,90.43,94.21,25.38,24.84,2.14,1.79,4.53,4.43,1.44,1.31,5.06,5.06,1.69
12M 2014,13.26,194.86,122.66,85.46,27.52,32.73,1.87,1.77,4.43,4.12,1.39,1.3,5.78,5.78,1.55
12M 2015,11.56,175.19,100.38,86.37,31.58,35.52,2.08,2.0,4.29,4.32,1.31,1.27,3.32,3.32,2.47
12M 2016,11.94,195.06,83.6,123.4,30.58,33.05,1.87,1.77,4.4,4.55,1.25,1.25,3.07,3.07,2.57
12M 2017,12.77,245.34,92.79,165.32,28.58,30.66,1.49,1.43,4.44,4.48,1.17,1.16,2.89,2.89,2.46
12M 2018,12.32,268.62,87.99,192.95,29.62,34.85,1.36,1.34,4.33,4.22,1.15,1.12,2.65,2.65,2.93
12M 2019,11.65,261.44,65.66,207.43,31.32,34.65,1.4,1.32,3.84,3.84,1.07,1.03,2.45,2.45,3.31
12M 2020,17.78,269.83,107.33,180.28,20.53,33.32,1.35,1.63,1.98,2.04,0.56,0.57,4.83,4.83,1.38
12M 2021,13.65,305.1,190.72,128.03,26.73,31.36,1.2,1.19,2.19,2.27,0.61,0.67,4.36,4.36,1.51
12M 2022,9.74,239.37,156.26,92.85,37.48,36.13,1.52,1.36,3.65,3.75,0.93,0.88,58.39,58.39,1.03
12M 2023,10.07,257.52,190.56,77.03,36.23,38.15,1.42,1.43,4.44,4.71,0.93,0.96,-14.1,-14.1,0.89
