Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12M 2013,1.43,1.38,0.68,3.69,0.0,0.0,0.21,0.18,2.69
12M 2014,1.36,1.28,1.11,4.41,0.0,0.0,0.52,0.25,3.41
12M 2015,1.32,1.26,0.92,3.17,0.0,0.0,0.34,0.29,2.16
12M 2016,1.17,1.09,2.14,5.55,0.0,0.0,1.18,0.39,4.03
12M 2017,1.0,0.94,3.17,6.99,0.0,0.0,2.73,0.45,5.36
12M 2018,1.18,1.09,3.49,6.91,0.0,0.0,2.89,0.51,5.31
12M 2019,1.09,0.99,3.97,6.86,0.0,0.0,3.45,0.58,5.23
12M 2020,0.67,0.59,8.51,14.02,0.0,0.0,8.35,0.61,11.82
12M 2021,1.56,1.4,6.65,10.29,0.0,0.0,5.34,0.65,8.75
12M 2022,1.56,1.36,6.78,10.8,0.0,0.0,5.79,0.63,9.23
12M 2023,0.95,0.81,11.16,18.1,0.0,0.0,10.9,0.62,15.9
12M 2024,0.91,0.79,17.58,27.49,0.0,0.0,16.68,0.64,24.68
