Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,2.74,2.74,-14.63,-15.65,-0.0,0.0,-13.74,0.93,-16.65
12M 2009,2.09,2.09,0.52,1.59,0.0,0.0,-0.62,0.33,0.59
12M 2010,16.78,16.78,0.16,1.22,0.0,0.0,-0.6,0.13,0.21
12M 2011,3.96,3.93,2.16,3.29,0.0,0.0,1.81,0.66,2.29
12M 2012,1.64,1.56,1.48,3.31,0.0,0.0,1.43,0.45,2.31
12M 2013,4.2,4.01,0.0,1.14,0.0,0.0,-0.11,0.0,0.14
12M 2014,22.02,21.35,0.0,1.03,0.0,0.0,-0.34,0.0,0.03
12M 2015,62.96,60.51,0.0,1.01,0.0,0.0,-0.1,0.0,0.01
12M 2016,111.04,106.6,0.0,1.01,0.0,0.0,-0.03,0.0,0.01
12M 2017,154.09,147.53,0.0,1.01,0.0,0.0,-0.27,0.0,0.01
12M 2018,421.99,421.99,0.0,1.01,0.0,0.0,-0.35,0.0,0.01
12M 2019,3.97,3.97,0.0,1.12,0.0,0.0,-0.06,0.0,0.12
12M 2020,8.3,8.3,0.0,1.15,0.0,0.0,-0.05,0.0,0.15
12M 2021,6.02,6.02,0.0,1.22,0.0,0.0,-0.09,0.0,0.22
12M 2022,1.72,1.72,0.0,1.33,0.0,0.0,-0.2,0.0,0.33
12M 2023,0.83,0.83,0.0,1.39,0.0,0.0,-0.1,0.0,0.39
12M 2024,0.21,0.21,0.0,1.67,0.0,0.0,-0.05,0.0,0.67
