Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2012,,,,,,,,,,,,,1.54,1.54,8.59
12M 2013,43.86,141.57,31.91,153.52,8.32,7.2,2.58,2.54,11.6,11.09,0.6,0.49,0.87,0.87,10.17
12M 2014,38.78,161.28,36.36,163.7,9.41,8.5,2.26,2.3,10.86,10.29,0.51,0.5,0.82,0.82,12.23
12M 2015,41.19,160.69,38.16,163.72,8.86,8.0,2.27,2.59,9.46,9.65,0.44,0.43,0.69,0.69,13.35
12M 2016,37.61,144.4,38.03,143.98,9.7,10.05,2.53,2.87,9.56,9.51,0.41,0.39,0.71,0.71,15.16
12M 2017,42.85,154.01,50.4,146.46,8.52,7.14,2.37,2.25,9.7,10.36,0.37,0.36,0.69,0.69,9.62
12M 2018,41.46,162.57,58.44,145.59,8.8,6.46,2.25,2.07,13.08,13.69,0.45,0.44,0.86,0.86,7.74
12M 2019,45.24,219.08,57.32,207.0,8.07,9.24,1.67,1.71,11.33,11.59,0.37,0.37,0.67,0.67,21.7
12M 2020,60.28,191.46,19.67,232.07,6.06,6.75,1.91,2.12,10.24,10.79,0.3,0.3,0.53,0.53,206.86
12M 2021,50.68,171.29,39.1,182.87,7.2,6.34,2.13,1.8,14.53,14.56,0.43,0.4,0.73,0.73,9.46
12M 2022,33.87,175.39,60.53,148.73,10.78,10.58,2.08,2.19,18.39,18.92,0.52,0.51,0.89,0.89,8.57
12M 2023,42.79,261.36,72.53,231.62,8.53,9.23,1.4,1.75,12.18,12.85,0.31,0.31,0.47,0.47,33.48
12M 2024,42.54,265.41,63.95,244.0,8.58,9.1,1.38,1.57,9.49,9.71,0.23,0.22,0.32,0.32,17.33
