Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72
