Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,20.01,,0.42,,1.47,,0.16,0.39,0.39,1.89
12M 2009,29.07,837.42,72.88,793.61,12.56,12.52,0.44,0.45,0.82,0.82,0.13,0.12,0.43,0.43,1.59
12M 2010,25.25,530.92,40.62,515.55,14.45,17.54,0.69,0.7,0.56,0.58,0.18,0.18,1.61,1.61,1.26
12M 2011,20.65,361.01,47.17,334.49,17.68,17.35,1.01,1.02,0.69,0.67,0.26,0.24,0.69,0.69,1.82
12M 2012,26.6,397.84,86.25,338.19,13.72,12.7,0.92,0.88,0.7,0.67,0.22,0.2,0.44,0.44,3.65
12M 2013,23.26,154.46,41.09,136.63,15.69,8.01,2.36,2.22,1.27,1.25,0.36,0.34,0.84,0.84,2.87
12M 2014,34.08,160.81,41.37,153.52,10.71,9.09,2.27,2.25,1.27,1.27,0.33,0.32,0.68,0.68,5.04
12M 2015,38.89,140.5,42.64,136.75,9.39,8.15,2.6,2.59,1.42,1.42,0.34,0.32,0.56,0.56,6.35
12M 2016,67.33,183.45,56.44,194.34,5.42,4.96,1.99,1.66,1.3,1.27,0.29,0.28,0.47,0.47,6.45
12M 2017,65.7,207.31,46.29,226.72,5.56,6.51,1.76,1.63,1.28,1.29,0.27,0.27,0.45,0.45,7.19
12M 2018,73.37,283.8,39.31,317.86,4.97,4.39,1.29,1.19,1.17,1.19,0.24,0.23,0.39,0.39,7.15
12M 2019,103.6,346.84,35.3,415.14,3.52,4.16,1.05,1.01,1.03,1.04,0.19,0.19,0.32,0.32,6.12
12M 2020,66.48,385.74,34.62,417.6,5.49,6.53,0.95,0.91,1.15,1.17,0.2,0.2,0.34,0.34,6.18
12M 2021,53.15,394.47,35.81,411.81,6.87,6.07,0.93,0.91,1.25,1.27,0.2,0.2,0.34,0.34,6.54
12M 2022,54.72,407.22,47.26,414.68,6.67,7.03,0.9,0.9,1.36,1.34,0.21,0.21,0.39,0.39,4.52
12M 2023,53.58,301.53,37.44,317.67,6.81,6.39,1.21,1.25,1.6,1.6,0.25,0.25,0.45,0.45,5.75
12M 2024,53.19,199.55,21.66,231.08,6.86,6.05,1.83,1.86,2.24,2.25,0.34,0.33,0.54,0.54,5.23
