Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,,,0.86
12M 2014,44.48,110.45,37.61,117.32,8.21,,3.3,,3.72,,1.32,,-9.23,,0.86
12M 2015,35.41,74.48,21.98,87.91,10.31,14.71,4.9,8.22,2.1,2.48,0.78,0.93,0.96,0.96,4.99
12M 2016,67.97,106.43,17.77,156.63,5.37,4.47,3.43,2.38,1.24,1.0,0.59,0.58,2.07,2.07,3.01
12M 2017,81.86,135.56,12.41,205.01,4.46,3.65,2.69,2.13,1.32,1.32,0.68,0.62,2.87,2.87,1.79
12M 2018,130.49,214.88,10.22,335.15,2.8,2.5,1.7,1.57,0.97,0.98,0.46,0.45,2.2,2.2,1.7
12M 2019,336.91,211.3,13.86,534.35,1.08,1.07,1.73,1.77,0.4,0.42,0.2,0.2,0.64,0.64,4.79
12M 2020,645.09,421.03,37.84,1028.28,0.57,0.66,0.87,0.98,0.15,0.16,0.08,0.09,0.43,0.43,4.62
12M 2021,315.49,271.65,36.99,550.15,1.16,1.09,1.34,1.58,0.21,0.22,0.12,0.12,0.56,0.56,5.92
12M 2022,97.21,56.91,13.0,141.12,3.75,3.79,6.41,6.03,0.94,0.96,0.53,0.53,2.54,2.54,4.77
12M 2023,98.5,35.91,8.85,125.56,3.71,3.61,10.16,10.99,1.33,1.36,0.72,0.73,4.84,4.84,2.07
12M 2024,91.02,38.61,5.44,124.19,4.01,3.69,9.45,8.96,1.79,1.82,0.92,0.91,4.41,4.41,2.36
