Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2012,,,,,,,,,,,,,12.78,12.78,1.12
12M 2013,76.38,211.77,51.3,236.85,4.78,4.6,1.72,1.76,3.65,3.45,0.92,0.86,3.9,3.9,1.43
12M 2014,91.04,269.63,86.61,274.06,4.01,4.34,1.35,1.4,2.48,2.41,0.68,0.69,3.57,3.57,1.36
12M 2015,74.17,288.08,62.65,299.6,4.92,4.27,1.27,1.49,2.09,2.05,0.66,0.66,5.39,5.39,1.29
12M 2016,74.17,321.8,25.8,370.17,4.92,4.71,1.13,1.06,1.69,1.66,0.57,0.55,7.23,7.23,1.16
12M 2017,68.56,286.57,31.73,323.4,5.32,4.69,1.27,1.3,1.75,1.77,0.6,0.59,3.18,3.18,1.51
12M 2018,56.59,235.23,24.42,267.4,6.45,5.76,1.55,1.45,2.03,2.06,0.7,0.67,4.21,4.21,1.41
12M 2019,54.84,222.24,11.16,265.92,6.66,5.92,1.64,1.64,2.26,2.29,0.76,0.74,4.86,4.86,1.39
12M 2020,79.61,258.46,11.14,326.93,4.58,4.44,1.41,1.43,1.75,1.76,0.6,0.61,3.97,3.97,1.44
12M 2021,63.38,229.14,17.91,274.61,5.76,5.22,1.59,1.37,2.44,2.46,0.82,0.77,3.24,3.24,1.6
12M 2022,63.58,210.45,21.48,252.55,5.74,4.87,1.73,1.77,2.67,2.68,0.86,0.84,3.49,3.49,1.69
12M 2023,64.87,229.42,17.93,276.36,5.63,5.32,1.59,1.51,2.62,2.62,0.84,0.82,2.5,2.5,2.03
12M 2024,67.31,262.03,22.14,307.2,5.42,6.03,1.39,1.46,2.46,2.43,0.75,0.78,1.68,1.68,3.26
