Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2010,,,,,,,,,,,,,3.04,,2.29
12M 2011,26.9,13.21,30.85,9.26,13.57,23.87,27.63,42.16,15.32,21.59,1.29,1.72,1.42,1.42,5.42
12M 2012,35.13,11.24,28.75,17.62,10.39,7.94,32.48,27.27,9.71,7.42,1.17,1.14,3.07,3.07,3.55
12M 2013,51.09,12.6,35.88,27.81,7.14,7.42,28.96,23.85,7.11,6.49,1.19,1.14,5.23,5.23,1.83
12M 2014,42.61,14.38,55.81,1.18,8.57,15.67,25.38,22.68,7.53,7.59,1.31,1.34,5.4,5.4,2.21
12M 2015,49.27,19.39,76.91,-8.25,7.41,7.73,18.83,15.54,6.69,6.16,1.05,0.91,2.73,2.73,2.79
12M 2016,49.19,18.84,67.78,0.25,7.42,7.97,19.38,29.65,7.27,7.65,1.01,1.02,2.55,2.55,3.77
12M 2017,34.7,10.15,58.99,-14.14,10.52,7.47,35.98,29.45,14.25,14.1,1.55,1.38,4.46,4.46,1.68
12M 2018,35.0,9.31,67.5,-23.19,10.43,9.29,39.23,26.28,16.66,14.84,1.64,1.42,12.96,12.96,1.32
12M 2019,36.86,10.29,78.21,-31.06,9.9,10.2,35.47,29.88,14.13,13.09,1.49,1.44,12.55,12.55,1.32
12M 2020,36.42,10.76,85.19,-38.01,10.02,11.08,33.93,40.62,13.29,13.0,1.39,1.35,14.2,14.2,1.23
12M 2021,27.73,10.8,70.48,-31.95,13.16,12.87,,33.89,19.93,20.3,1.95,2.05,177.84,177.84,1.02
12M 2022,21.1,8.37,47.89,-18.42,17.3,14.14,43.62,35.47,36.8,35.7,2.95,2.62,11.1,11.1,1.53
12M 2023,31.01,8.78,62.49,-22.7,11.77,11.06,41.56,36.94,31.22,30.46,2.34,2.33,12.65,12.65,1.37
12M 2024,33.12,7.17,66.31,-26.02,11.02,12.11,50.9,45.69,25.37,25.47,2.13,2.22,14.39,14.39,1.35
