Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,1.56,,0.33,,0.77,,0.14,0.41,0.41,2.35
12M 2009,274.56,1194.2,789.6,679.16,1.33,1.35,0.31,0.38,0.35,0.3,0.11,0.1,0.68,0.68,1.58
12M 2010,273.99,850.82,925.95,198.86,1.33,1.26,0.43,0.45,0.27,0.24,0.1,0.08,0.41,0.41,2.56
12M 2011,211.22,581.36,713.22,79.36,1.73,1.75,0.63,0.58,0.36,0.36,0.12,0.11,1.5,1.5,1.31
12M 2012,136.08,481.02,556.44,60.66,2.68,2.61,0.76,0.75,0.65,0.6,0.18,0.18,-4.58,-4.58,0.86
12M 2013,90.3,342.84,533.93,-100.79,4.04,4.86,1.06,0.84,1.3,2.1,0.24,0.25,-2.05,-2.05,0.63
12M 2014,142.99,659.45,1161.06,-358.62,2.55,2.49,0.55,0.44,0.67,0.67,0.12,0.12,-4.06,-4.06,0.92
12M 2015,153.01,969.53,1657.03,-534.49,2.39,1.98,0.38,0.37,0.45,0.45,0.1,0.09,-0.94,-0.94,0.77
12M 2016,136.19,576.23,1235.67,-523.25,2.68,2.44,0.63,0.63,0.55,0.55,0.12,0.12,7.07,7.07,1.04
12M 2017,219.81,832.87,2188.9,-1136.22,1.66,1.48,0.44,0.44,0.42,0.42,0.09,0.09,-4.04,-4.04,0.95
12M 2018,246.63,808.68,1186.07,-130.76,1.48,1.37,0.45,0.45,0.38,0.38,0.08,0.08,0.43,0.43,2.0
12M 2019,248.34,862.19,125.84,984.69,1.47,1.38,0.42,0.41,0.34,0.35,0.08,0.08,0.61,0.61,1.66
12M 2020,301.71,1152.41,171.68,1282.44,1.21,1.16,0.32,0.32,0.22,0.22,0.05,0.05,2.78,2.78,1.09
12M 2021,186.14,808.99,113.93,881.2,1.96,1.84,0.45,0.45,0.29,0.3,0.07,0.07,10.24,10.24,1.03
12M 2022,127.99,691.85,83.56,736.28,2.85,2.84,0.53,0.52,0.54,0.55,0.1,0.1,1.87,1.87,1.26
12M 2023,92.7,501.79,58.75,535.74,3.94,3.42,0.73,0.75,1.14,1.2,0.14,0.14,2.97,2.97,1.21
12M 2024,99.05,472.79,109.42,462.42,3.68,3.46,0.77,0.78,1.02,1.04,0.14,0.14,-6.21,-6.21,0.89
