Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2015,1.05,0.9,0.58,2.23,0.0,0.0,0.58,0.26,1.23
12M 2016,2.45,2.16,0.49,1.74,0.0,0.0,0.48,0.28,0.74
12M 2017,2.05,1.86,0.49,1.72,0.0,0.0,0.48,0.28,0.72
12M 2018,4.11,3.74,0.52,1.69,0.0,0.0,0.51,0.31,0.69
12M 2019,3.02,2.66,0.39,1.58,0.0,0.0,0.39,0.25,0.58
12M 2020,2.58,2.23,0.42,1.62,0.0,0.0,0.42,0.26,0.62
12M 2021,2.16,1.89,0.31,1.57,0.0,0.0,0.28,0.2,0.57
12M 2022,3.48,3.05,0.13,1.44,0.0,0.0,0.06,0.09,0.44
12M 2023,3.62,3.16,0.13,1.42,0.0,0.0,0.09,0.09,0.42
12M 2024,1.12,0.25,0.12,1.38,0.0,0.0,0.1,0.09,0.38
