Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,20.71,,1.93,,11.73,,1.5,3.4,3.4,2.62
12M 2009,21.16,141.47,19.72,142.91,17.25,13.59,2.58,3.29,7.17,6.51,1.45,1.57,3.6,3.6,2.94
12M 2010,29.24,105.6,16.27,118.57,12.48,12.66,3.46,3.9,6.34,6.0,1.55,1.55,2.94,2.94,3.24
12M 2011,28.6,65.91,14.09,128.97,12.76,18.19,3.19,2.69,6.08,5.98,1.41,1.32,2.73,2.73,3.26
12M 2012,22.77,114.15,17.14,119.78,16.03,14.15,3.2,3.63,4.83,4.76,1.23,1.25,2.63,2.63,4.09
12M 2013,47.58,168.84,68.87,147.55,7.67,8.14,2.16,1.99,3.24,3.15,0.84,0.81,2.0,2.0,2.2
12M 2014,62.11,184.79,116.65,130.25,5.88,6.21,1.98,1.7,3.77,3.59,0.84,0.8,2.43,2.43,1.87
12M 2015,50.4,191.3,131.2,110.5,,12.63,1.91,1.93,3.24,3.07,0.72,0.74,2.81,2.81,1.82
12M 2016,33.16,168.15,119.56,81.75,11.01,9.81,2.17,2.26,3.14,3.09,0.74,0.74,3.2,3.2,1.71
12M 2017,45.52,114.33,93.13,54.79,8.02,7.39,3.19,2.89,3.94,3.82,0.86,0.78,2.56,2.56,2.06
12M 2018,57.01,131.86,133.11,55.76,6.4,6.58,2.77,2.36,3.98,3.73,0.82,0.77,3.65,3.65,1.49
12M 2019,33.98,108.13,66.43,75.68,10.74,10.48,3.38,2.47,5.77,5.39,1.09,0.94,55.33,55.33,1.03
12M 2020,33.8,,36.95,118.33,10.8,11.32,3.0,4.15,4.28,4.26,0.87,0.97,21.99,21.99,1.12
12M 2021,38.34,,28.93,107.22,9.52,7.85,3.73,3.62,4.19,4.28,1.0,1.03,8.4,8.4,1.31
12M 2022,41.69,110.04,30.18,121.55,8.76,11.83,3.32,3.37,3.59,3.6,0.9,0.95,4.05,4.05,2.21
12M 2023,38.89,125.1,37.52,126.47,9.39,9.72,2.92,3.15,2.51,2.61,0.65,0.66,5.46,5.46,1.39
12M 2024,29.76,118.27,36.88,111.15,12.26,10.74,3.09,3.01,3.78,4.14,0.85,0.85,3.28,3.28,2.22
