Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,28.96,,0.18,,0.43,,0.14,-0.3,-0.3,0.43
12M 2009,15.32,,,15.32,23.82,22.02,,,3.55,0.33,0.1,0.11,-0.25,-0.25,0.51
12M 2010,16.36,5151.96,478.34,4689.98,22.31,30.75,0.07,0.07,4.17,4.3,0.12,0.14,-0.3,-0.3,0.37
12M 2011,13.87,3819.57,67.72,3765.72,26.32,28.56,0.1,0.14,9.0,44.83,0.13,0.13,-0.41,-0.41,0.45
12M 2012,5.93,398.56,9.84,394.65,61.55,99.96,0.92,0.86,9.73,9.45,0.2,0.2,7.66,7.66,1.16
12M 2013,4.62,472.48,29.22,447.88,78.94,98.84,0.77,0.73,1.27,0.72,0.18,0.18,1.62,1.62,2.01
12M 2014,21.88,320.88,43.61,299.15,16.68,7.99,1.14,1.18,1.16,1.18,0.26,0.26,3.13,3.13,1.86
12M 2015,70.24,304.98,89.28,285.94,5.2,4.57,1.2,1.18,1.32,0.66,0.16,0.15,-3.39,-3.39,0.66
12M 2016,74.86,153.91,139.73,89.04,4.88,5.09,2.37,2.21,0.48,0.4,0.13,0.12,-3.51,-3.51,0.64
12M 2017,118.61,89.01,183.28,24.34,3.08,2.76,4.1,7.11,0.26,0.26,0.07,0.07,-1.44,-1.44,0.54
12M 2018,137.43,41.13,238.02,-59.46,2.66,2.98,8.87,9.74,0.19,0.2,0.06,0.06,-0.77,-0.77,0.39
12M 2019,97.64,19.74,185.48,-68.1,3.74,3.53,18.49,19.42,0.29,0.52,0.07,0.07,-0.39,-0.39,0.18
12M 2020,136.66,15.65,167.82,-15.51,2.67,2.62,23.33,29.03,0.39,0.4,0.05,0.05,-0.76,-0.76,0.3
12M 2021,117.14,10.78,158.02,-30.1,3.12,2.7,33.87,36.77,0.37,0.38,0.04,0.04,-0.26,-0.26,0.15
12M 2022,64.16,23.61,111.11,-23.34,5.69,6.11,15.46,15.46,0.45,0.47,0.05,0.05,-0.39,-0.39,0.14
12M 2023,28.96,46.65,78.92,-3.31,12.6,23.91,7.82,6.23,0.65,0.66,0.07,0.07,-0.62,-0.62,0.15
12M 2024,11.5,64.59,58.77,17.32,31.75,30.13,5.65,5.65,0.82,0.84,0.08,0.08,-0.43,-0.43,0.1
