Period,Share Outstanding,EPS (Annual),PE Ratio (Annual),Price to Sales (Annual),EBITDA (Annual),Return on Assets (Annual),Return on Equity (Annual),Return on Capital Employed (Annual),Interest Coverage (Annual)
12M 2008,10.16 B,81.28,4.92,0.52,,14.47%,22.79%,51.32%,21.96
12M 2009,10.16 B,103.35,12.58,1.45,,16.19%,24.35%,33.45%,29.30
12M 2010,10.16 B,132.32,24.56,3.23,,19.11%,25.01%,33.18%,86.45
12M 2011,10.16 B,145.95,23.30,3.16,,17.91%,23.85%,31.41%,149.40
12M 2012,50.78 B,34.15,31.04,3.95,,18.41%,24.58%,31.30%,126.63
12M 2013,46.88 B,40.95,30.53,3.66,,16.96%,23.67%,31.47%,88.99
12M 2014,46.88 B,44.05,41.54,4.94,,16.62%,22.01%,29.51%,53.09
12M 2015,46.88 B,42.76,30.87,3.46,,14.63%,19.15%,24.77%,110.66
12M 2016,46.88 B,49.06,30.88,3.67,,15.10%,19.31%,25.22%,108.59
12M 2017,46.88 B,51.28,32.96,3.93,,14.47%,18.10%,23.55%,88.31
12M 2018,46.88 B,52.42,29.00,3.38,"3,776.68 B",13.54%,16.80%,21.91%,111.43
12M 2019,46.88 B,53.48,30.29,3.36,"3,818.06 B",12.37%,15.77%,19.73%,81.90
12M 2020,46.88 B,58.31,25.38,3.00,"4,192.55 B",12.11%,15.70%,19.18%,39.69
12M 2021,46.88 B,67.92,23.78,2.88,"4,710.43 B",12.40%,16.26%,19.37%,70.08
12M 2022,46.88 B,72.15,28.97,3.39,"4,962.80 B",12.42%,16.59%,18.83%,76.84
12M 2023,46.88 B,59.02,27.28,2.48,"4,425.19 B",10.23%,12.92%,15.84%,38.84
12M 2024,46.88 B,69.13,19.67,1.95,"4,952.74 B",11.01%,14.22%,17.00%,60.22
