Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,8.24,,2.42,,6.04,,1.37,2.7,2.7,3.33
12M 2009,42.96,126.34,31.39,137.91,8.5,7.48,2.89,2.99,6.67,6.59,1.49,1.43,2.91,2.91,2.99
12M 2010,44.02,112.24,34.97,121.29,8.29,7.91,3.25,3.22,6.81,6.56,1.51,1.49,2.63,2.63,4.39
12M 2011,46.71,110.85,45.57,111.99,7.81,7.18,3.29,3.3,6.3,6.13,1.43,1.38,2.52,2.52,3.65
12M 2012,44.64,98.17,42.63,100.18,8.18,7.77,3.72,3.32,6.63,6.16,1.54,1.5,3.0,3.0,3.41
12M 2013,45.05,113.34,42.99,115.4,8.1,7.42,3.22,2.88,6.18,5.65,1.54,1.47,3.29,3.29,2.84
12M 2014,47.2,126.09,46.89,126.4,7.73,7.47,2.89,2.9,5.49,5.22,1.46,1.42,3.03,3.03,3.4
12M 2015,47.97,119.63,43.23,124.37,7.61,7.15,3.05,3.09,4.87,4.62,1.37,1.33,2.8,2.8,3.7
12M 2016,46.97,117.18,40.54,123.61,7.77,7.34,3.11,3.05,4.56,4.29,1.34,1.3,2.67,2.67,4.13
12M 2017,49.8,121.47,39.35,131.92,7.33,6.64,3.0,3.0,4.08,3.92,1.27,1.23,2.58,2.58,4.51
12M 2018,53.1,114.32,38.99,128.43,6.87,6.25,3.19,3.23,3.63,3.46,1.21,1.18,2.52,2.52,4.66
12M 2019,55.06,106.24,36.91,124.39,6.63,6.15,3.44,3.25,3.25,3.02,1.18,1.14,2.62,2.62,4.35
12M 2020,55.67,104.08,34.84,124.91,6.56,6.63,3.51,3.32,2.92,2.83,1.08,1.03,2.33,2.33,4.12
12M 2021,48.01,105.85,35.43,118.43,7.6,7.53,3.45,3.17,3.25,3.29,1.09,1.05,2.16,2.16,4.45
12M 2022,50.74,128.32,38.81,140.25,7.19,6.48,2.84,2.52,3.63,3.64,1.09,1.08,2.36,2.36,3.77
12M 2023,55.53,135.4,36.13,154.8,6.57,6.31,2.7,2.66,3.82,3.82,1.12,1.12,2.4,2.4,4.91
12M 2024,53.23,123.33,33.24,143.32,6.86,6.61,2.96,3.02,4.02,3.97,1.16,1.12,2.51,2.51,4.11
