Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,3.33,2.05,0.11,1.57,0.0,0.0,-0.25,0.07,0.38
12M 2009,2.99,2.0,0.08,1.5,0.0,0.0,-0.28,0.05,0.39
12M 2010,4.39,3.04,0.0,1.31,0.0,0.0,-0.35,0.0,0.23
12M 2011,3.65,2.61,0.02,1.33,0.0,0.0,-0.35,0.02,0.28
12M 2012,3.41,2.29,0.03,1.34,0.0,0.0,-0.23,0.02,0.29
12M 2013,2.84,1.68,0.07,1.4,0.0,0.0,-0.1,0.05,0.35
12M 2014,3.4,2.11,0.03,1.32,0.0,0.0,-0.17,0.02,0.28
12M 2015,3.7,2.43,0.04,1.31,0.0,0.0,-0.22,0.03,0.26
12M 2016,4.13,2.69,0.02,1.28,0.0,0.0,-0.22,0.02,0.23
12M 2017,4.51,2.91,0.02,1.25,0.0,0.0,-0.19,0.02,0.2
12M 2018,4.66,3.14,0.02,1.24,0.0,0.0,-0.19,0.02,0.2
12M 2019,4.35,2.9,0.05,1.28,0.0,0.0,-0.14,0.04,0.22
12M 2020,4.12,2.98,0.06,1.3,0.0,0.0,-0.24,0.05,0.25
12M 2021,4.45,3.01,0.03,1.31,0.0,0.0,-0.29,0.02,0.22
12M 2022,3.77,2.19,0.05,1.34,0.0,0.0,-0.14,0.04,0.25
12M 2023,4.91,2.81,0.03,1.26,0.0,0.0,-0.12,0.02,0.18
12M 2024,4.11,2.55,0.02,1.29,0.0,0.0,-0.18,0.02,0.21
