Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,1.58,,0.12,,6.95,,0.04,0.08,0.08,5.78
12M 2009,105.97,2574.32,161.47,2518.82,3.44,3.12,0.14,0.15,6.86,7.0,0.07,0.07,0.09,0.09,6.51
12M 2010,92.73,3321.49,207.26,3206.96,3.94,5.77,0.11,0.11,7.01,7.16,0.06,0.06,0.09,0.09,11.22
12M 2011,142.46,6859.6,274.18,6727.88,2.56,2.39,0.05,0.05,3.5,3.59,0.03,0.03,0.04,0.04,11.43
12M 2012,62.29,3677.88,149.32,3590.85,5.86,6.3,0.1,0.09,9.12,9.35,0.07,0.07,0.1,0.1,8.61
12M 2013,65.63,4402.86,219.41,4249.08,5.56,5.37,0.08,0.08,14.05,15.17,0.01,0.01,0.01,0.01,59.71
12M 2014,10.16,419.17,17.65,411.68,35.91,38.67,0.87,0.87,321.52,328.05,0.09,0.09,0.09,0.09,14.19
12M 2015,42.43,2154.73,74.43,2122.73,8.6,8.67,0.17,0.17,69.32,72.68,0.02,0.02,0.03,0.03,17.85
12M 2016,61.21,4625.66,137.65,4549.22,5.96,4.21,0.08,0.08,40.55,46.76,0.01,0.01,0.02,0.02,30.38
12M 2017,380.39,49310.54,983.37,48707.56,0.96,0.67,0.01,0.01,14.03,15.57,,,,,31.06
12M 2018,508.77,54312.86,883.03,53938.6,0.72,0.57,0.01,0.01,2.38,1.94,0.01,0.01,0.01,0.01,35.18
12M 2019,691.69,28619.11,337.68,28973.12,0.53,0.63,0.01,0.01,0.88,0.8,,,,,40.52
12M 2020,2037.67,288893.22,2326.78,288604.11,0.18,0.17,,,0.23,0.24,,,,,40.29
