Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,5.42,,5.87,,4.05,,1.45,4.27,4.27,2.19
12M 2009,60.93,49.74,40.32,70.35,5.99,5.57,7.34,7.61,4.13,3.82,1.55,1.49,4.84,4.84,2.29
12M 2010,54.37,31.65,33.2,52.82,6.71,6.18,11.53,9.61,5.21,4.98,1.89,1.8,4.39,4.39,2.58
12M 2011,57.29,42.95,39.06,61.18,6.37,5.98,8.5,6.19,5.36,5.21,1.72,1.58,4.2,4.2,2.22
12M 2012,64.39,63.37,41.65,86.11,5.67,5.32,5.76,4.94,4.29,3.77,1.41,1.31,3.1,3.1,2.76
12M 2013,73.37,59.3,38.63,94.04,4.97,4.59,6.16,5.64,4.02,3.9,1.33,1.29,3.16,3.16,2.44
12M 2014,75.25,53.7,29.91,99.04,4.85,4.91,6.8,5.22,4.23,3.91,1.42,1.35,4.17,4.17,2.09
12M 2015,79.0,64.1,31.71,111.39,4.62,4.8,5.69,5.85,4.03,3.93,1.37,1.32,3.44,3.44,2.37
12M 2016,76.91,52.74,31.92,97.73,4.75,4.66,6.92,5.99,4.81,4.81,1.51,1.45,3.78,3.78,2.25
12M 2017,88.62,45.49,35.1,99.01,4.12,4.06,8.02,7.82,5.3,5.26,1.5,1.45,3.36,3.36,2.39
12M 2018,85.84,53.49,33.77,105.56,4.25,4.05,6.82,5.07,5.84,5.79,1.48,1.35,3.05,3.05,2.65
12M 2019,83.68,65.52,30.54,118.66,4.36,4.35,5.57,5.55,5.6,5.5,1.37,1.34,2.77,2.77,3.43
12M 2020,84.74,59.45,30.85,113.34,4.31,4.7,6.14,5.86,4.57,4.06,1.26,1.26,2.61,2.61,3.69
12M 2021,74.4,50.79,29.31,95.88,4.91,4.98,7.19,6.56,4.49,4.42,1.41,1.39,3.77,3.77,2.33
12M 2022,73.79,52.88,26.32,100.35,4.95,4.94,6.9,5.7,4.71,4.72,1.45,1.37,3.36,3.36,2.62
12M 2023,72.96,58.74,28.1,103.6,5.0,5.19,6.21,5.87,4.25,4.12,1.36,1.33,2.94,2.94,3.67
12M 2024,66.95,65.68,28.49,104.14,5.45,5.1,5.56,4.12,4.09,3.8,1.35,1.2,2.95,2.95,2.65
