Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,2.19,1.49,0.79,2.35,0.0,0.0,0.54,0.34,1.32
12M 2009,2.29,1.69,0.6,2.05,0.0,0.0,0.4,0.29,1.03
12M 2010,2.58,2.1,0.66,2.21,0.0,0.0,0.43,0.3,1.18
12M 2011,2.22,1.49,1.19,2.79,0.0,0.0,1.05,0.43,1.77
12M 2012,2.76,1.98,1.27,2.78,0.0,0.0,0.82,0.46,1.75
12M 2013,2.44,1.89,1.01,2.52,0.0,0.0,0.52,0.4,1.5
12M 2014,2.09,1.46,1.15,2.57,0.0,0.0,0.97,0.45,1.54
12M 2015,2.37,1.81,0.75,2.23,0.0,0.0,0.42,0.34,1.21
12M 2016,2.25,1.7,0.67,2.11,0.0,0.0,0.41,0.32,1.09
12M 2017,2.39,1.98,0.62,2.08,0.0,0.0,0.31,0.3,1.05
12M 2018,2.65,1.95,0.72,2.11,0.0,0.0,0.42,0.34,1.08
12M 2019,3.43,2.68,0.6,1.97,0.0,0.0,0.29,0.31,0.95
12M 2020,3.69,2.89,0.42,1.8,0.0,0.0,0.08,0.23,0.77
12M 2021,2.33,1.78,0.45,1.79,0.0,0.0,0.18,0.25,0.77
12M 2022,2.62,1.93,0.43,1.76,0.0,0.0,0.17,0.24,0.75
12M 2023,3.67,2.79,0.28,1.59,0.0,0.0,0.01,0.18,0.57
12M 2024,2.65,1.78,0.47,1.77,0.0,0.0,0.2,0.27,0.75
