Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,8.78,,12.62,,2.66,26.54,26.54,1.32
12M 2009,,33.51,44.82,,,,10.89,10.39,13.85,13.31,2.69,2.42,14.23,14.23,1.54
12M 2010,,30.51,37.5,,,,11.96,9.92,14.26,13.95,2.56,2.41,12.59,12.59,1.71
12M 2011,,30.78,41.06,,,,11.86,10.47,14.51,14.37,2.38,2.19,9.86,9.86,1.8
12M 2012,,34.86,51.63,,,,10.47,9.3,13.15,12.03,2.14,2.05,10.21,10.21,1.77
12M 2013,,37.62,53.6,,,,9.7,9.32,12.4,12.03,2.08,2.02,10.5,10.5,1.7
12M 2014,,38.41,55.08,,,,9.5,8.96,12.11,11.97,2.01,1.99,9.55,9.55,1.88
12M 2015,,35.26,53.17,,,,10.35,9.86,12.11,12.05,2.0,1.98,21.63,21.63,1.26
12M 2016,,36.9,53.18,,,,9.89,8.94,12.4,12.36,2.0,1.96,9.12,9.12,1.79
12M 2017,,36.92,52.71,,,,9.89,10.17,12.45,12.36,1.99,1.99,8.95,8.95,1.89
12M 2018,,33.72,48.67,,,,10.82,9.68,12.96,12.49,2.1,2.06,9.31,9.31,1.9
12M 2019,,37.14,46.64,,,,9.83,9.31,12.39,11.59,2.1,2.04,12.07,12.07,1.65
12M 2020,,49.45,62.27,,,,7.38,8.29,7.67,7.73,1.36,1.34,58.38,58.38,1.06
12M 2021,,50.43,62.57,,,,7.24,6.98,7.43,7.59,1.33,1.36,-26.52,-26.52,0.87
12M 2022,,52.26,60.39,,,,6.98,6.63,9.34,9.52,1.59,1.6,-17.5,-17.5,0.79
12M 2023,,52.25,73.08,,,,6.99,7.18,7.77,7.83,1.53,1.54,-5.8,-5.8,0.48
12M 2024,,49.12,87.46,,,,7.43,8.73,5.45,5.54,1.31,1.33,-2.91,-2.91,0.27
