Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,,,,,,,,1.25
12M 2009,66.46,815.45,436.65,445.26,5.49,,0.45,,0.57,,0.24,,-2.29,,0.87
12M 2010,54.02,564.5,52.8,565.72,6.76,9.32,0.65,1.19,1.59,5.69,0.32,0.51,1.42,1.42,1.4
12M 2011,72.97,324.85,53.03,344.79,5.0,3.86,1.12,1.09,2.68,2.0,0.42,0.37,4.1,4.1,1.21
12M 2012,107.92,266.19,234.45,139.66,3.38,2.81,1.37,1.73,2.33,2.65,0.36,0.32,1.93,1.93,1.56
12M 2013,114.19,338.07,444.82,7.44,3.2,3.05,1.08,1.0,2.13,1.85,0.28,0.25,1.39,1.39,1.68
12M 2014,91.16,489.36,456.58,123.94,4.0,4.49,0.75,0.66,1.79,1.73,0.24,0.23,1.07,1.07,1.83
12M 2015,66.64,541.97,431.17,177.44,5.48,6.19,0.67,0.61,1.76,1.71,0.25,0.24,2.18,2.18,1.39
12M 2016,58.62,555.08,532.0,81.7,6.23,6.47,0.66,0.65,1.57,1.51,0.24,0.23,11.57,11.57,1.07
12M 2017,59.7,420.29,475.48,4.51,6.11,5.63,0.87,0.96,1.75,1.74,0.26,0.25,3.18,3.18,1.31
12M 2018,99.72,516.77,787.22,-170.73,3.66,3.35,0.71,0.68,1.19,1.15,0.17,0.17,11.53,11.53,1.06
12M 2019,131.16,734.57,1300.68,-434.95,2.78,2.88,0.5,0.43,0.94,1.05,0.13,0.13,1.16,1.16,1.66
12M 2020,87.13,731.4,810.61,7.92,4.19,5.32,0.5,0.38,1.31,1.28,0.17,0.16,0.9,0.9,1.9
12M 2021,73.61,977.16,813.72,237.05,4.96,5.17,0.37,0.36,1.1,1.09,0.14,0.14,0.92,0.92,1.63
12M 2022,25.93,718.88,512.98,231.83,14.08,14.88,0.51,0.52,2.32,2.36,0.3,0.3,1.57,1.57,1.96
12M 2023,40.86,985.82,817.71,208.97,8.93,10.17,0.37,0.36,1.32,1.35,0.16,0.16,1.82,1.82,1.3
12M 2024,26.37,842.23,796.88,71.72,13.84,14.82,0.43,0.44,1.86,1.91,0.2,0.21,0.87,0.87,2.43
