Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,1.02,0.36,2.91,4.33,0.0,0.0,2.83,0.67,3.33
12M 2009,1.76,0.46,2.43,4.38,0.0,0.0,2.4,0.19,3.38
12M 2010,1.18,0.4,2.56,4.33,0.0,0.0,2.53,0.59,3.33
12M 2011,1.45,0.34,3.18,5.02,0.0,0.0,2.99,0.63,4.02
12M 2012,1.19,0.25,3.89,6.45,0.0,0.0,3.6,0.0,5.45
12M 2013,0.98,0.28,9.69,12.25,0.0,0.0,9.09,0.79,11.25
12M 2014,1.1,0.37,5.94,8.69,0.0,0.0,5.66,0.68,7.69
12M 2015,1.09,0.38,5.67,8.37,0.0,0.0,5.48,0.68,7.37
12M 2016,1.12,0.37,4.25,6.43,0.0,0.0,4.12,0.66,5.43
12M 2017,1.15,0.39,4.67,6.94,0.0,0.0,4.35,0.67,5.94
12M 2018,1.08,0.33,7.02,10.55,0.0,0.0,6.7,0.67,9.55
12M 2019,1.02,0.19,17.6,24.92,0.0,0.0,16.98,0.71,23.92
12M 2020,0.34,0.07,-1.59,-1.01,-0.0,0.0,-1.57,1.57,-2.01
12M 2021,0.27,0.1,-1.34,-0.55,-0.0,0.0,-1.33,2.44,-1.55
12M 2022,0.33,0.1,-1.24,-0.42,-0.0,0.0,-1.24,2.96,-1.42
12M 2023,83.43,6.95,-1.18,-0.34,-0.0,0.0,-1.18,3.46,-1.34
12M 2024,163.16,24.97,-1.17,-0.27,-0.0,0.0,-1.17,4.39,-1.27
