Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,9.5,,168.23,,3.01,,0.78,-30.83,-30.83,0.93
12M 2009,34.8,1.59,73.63,-37.24,10.49,12.15,229.92,234.23,2.39,2.36,0.66,0.67,30.28,30.28,1.08
12M 2010,27.42,1.78,60.55,-31.35,13.31,11.4,204.98,195.51,2.62,2.67,0.73,0.72,117.78,117.78,1.02
12M 2011,27.21,1.28,37.41,-8.92,13.41,11.95,284.72,278.33,5.05,5.05,1.08,1.01,4.98,4.98,1.67
12M 2012,28.55,13.84,30.19,12.2,12.79,12.28,26.37,11.72,6.54,6.17,0.91,0.81,2.76,2.76,1.73
12M 2013,38.87,34.83,28.08,45.62,9.39,7.34,10.48,7.0,5.91,5.13,0.86,0.8,2.46,2.46,2.01
12M 2014,47.76,43.33,37.6,53.49,7.64,9.42,8.42,9.32,4.77,4.87,0.76,0.75,3.8,3.8,1.68
12M 2015,33.4,40.89,38.24,36.05,10.93,10.74,8.93,7.87,4.73,4.46,0.78,0.74,4.67,4.67,1.56
12M 2016,33.9,58.03,63.89,28.04,10.77,10.15,6.29,7.18,3.28,3.22,0.56,0.52,2.56,2.56,1.78
12M 2017,33.66,61.05,75.26,19.45,10.84,8.65,5.98,6.06,2.69,2.71,0.41,0.37,1.34,1.34,1.93
12M 2018,32.85,59.28,62.04,30.09,11.11,9.9,6.16,5.83,2.61,2.38,0.45,0.5,2.58,2.58,1.7
12M 2019,36.61,55.4,68.16,23.85,9.97,9.1,6.59,6.53,2.47,2.35,0.52,0.5,1.71,1.71,2.37
12M 2020,46.04,71.96,91.45,26.55,7.93,8.43,5.07,4.89,1.5,1.35,0.38,0.38,2.58,2.58,1.61
12M 2021,54.29,103.63,107.31,50.61,6.72,7.04,3.52,3.19,1.01,0.97,0.31,0.3,1.51,1.51,2.07
12M 2022,42.84,62.88,73.14,32.58,8.52,8.26,5.8,6.72,1.36,1.28,0.45,0.44,2.42,2.42,1.82
12M 2023,29.86,39.23,60.54,8.55,12.22,11.71,9.3,9.15,1.52,1.48,0.54,0.55,2.65,2.65,2.13
12M 2024,26.52,30.42,43.63,13.31,13.76,11.12,12.0,5.5,1.96,1.97,0.67,0.6,2.0,2.0,3.02
