Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
