Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,115.33,,3.28,,7.99,,2.17,10.21,10.21,1.44
12M 2009,2.95,113.15,6.33,109.77,123.93,80.29,3.23,3.02,9.02,9.12,2.3,2.24,6.56,6.56,1.88
12M 2010,5.69,114.88,9.28,111.29,64.15,62.6,3.18,3.13,10.33,10.54,2.27,2.28,7.24,7.24,1.61
12M 2011,6.03,90.69,14.6,82.12,60.48,60.23,4.02,4.49,13.32,13.57,2.65,2.92,8.31,8.31,1.75
12M 2012,5.39,93.24,16.56,82.07,67.71,64.58,3.91,3.37,16.73,16.24,2.92,2.71,7.22,7.22,1.78
12M 2013,6.01,109.6,15.35,100.26,60.76,54.78,3.33,3.18,17.01,16.23,2.8,2.75,8.22,8.22,1.75
12M 2014,5.43,105.41,15.02,95.82,67.16,67.91,3.46,3.71,15.18,14.0,2.89,2.96,11.24,11.24,1.53
12M 2015,7.11,98.98,16.14,89.95,51.36,43.85,3.69,3.59,14.6,14.25,2.68,2.56,3.52,3.52,6.57
12M 2016,11.05,98.15,18.0,91.2,33.03,34.75,3.72,4.03,14.49,14.17,2.37,2.25,3.51,3.51,5.23
12M 2017,12.75,91.32,18.37,85.7,28.64,29.83,4.0,4.62,14.38,14.44,2.31,2.21,3.58,3.58,5.27
12M 2018,12.15,74.59,15.98,70.76,30.04,35.78,4.89,5.75,15.06,15.0,2.38,2.23,3.68,3.68,4.3
12M 2019,11.64,72.06,16.56,67.14,31.37,38.93,5.07,5.16,14.54,14.4,2.18,2.12,3.66,3.66,3.28
12M 2020,13.63,85.41,18.01,81.03,26.78,28.38,4.27,4.36,13.32,13.88,1.84,1.96,3.8,3.8,2.45
12M 2021,11.13,79.89,17.17,73.85,32.8,42.24,4.57,5.16,15.67,16.38,1.92,1.94,5.11,5.11,1.88
12M 2022,8.74,70.16,18.98,59.92,41.76,34.87,5.2,6.0,17.46,17.31,2.06,2.17,6.61,6.61,1.69
12M 2023,9.8,70.6,23.38,57.02,37.23,34.23,5.17,5.37,14.54,13.2,2.11,2.09,6.92,6.92,1.72
12M 2024,10.51,75.39,24.84,61.06,34.74,34.0,4.84,4.86,12.61,12.55,2.15,2.19,7.94,7.94,1.63
