Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,,,0.14
12M 2012,,,,,,,,,,,,,,,0.21
12M 2013,35.86,14.08,34.95,14.99,10.18,,25.93,,0.39,,0.35,,-1.8,,0.4
12M 2014,33.39,20.49,50.26,3.62,10.93,40.31,17.81,32.81,0.36,0.67,0.32,0.58,-4.09,-4.09,0.61
12M 2015,24.79,14.86,49.19,-9.54,14.72,8.77,24.57,28.44,0.35,0.31,0.3,0.27,-2.29,-2.29,0.47
12M 2016,54.74,12.46,42.76,24.44,6.67,6.54,29.29,31.33,0.27,0.28,0.24,0.24,-3.9,-3.9,0.64
12M 2017,48.15,11.39,33.86,25.68,7.58,13.79,32.06,30.31,0.28,0.27,0.24,0.24,-9.12,-9.12,0.8
12M 2018,44.02,24.96,42.5,26.48,8.29,6.38,14.62,13.64,0.25,0.23,0.21,0.19,2.3,2.3,2.54
12M 2019,47.96,33.2,22.43,58.73,7.61,7.49,10.99,10.04,0.28,0.28,0.23,0.23,2.21,2.21,2.88
12M 2020,44.93,35.62,17.06,63.49,8.12,8.73,10.25,10.33,0.25,0.24,0.2,0.2,2.04,2.04,2.57
12M 2021,35.6,29.59,18.18,47.01,10.25,8.34,12.34,13.88,0.25,0.25,0.2,0.2,2.07,2.07,2.5
12M 2022,34.78,30.98,13.73,52.03,10.49,7.51,11.78,10.35,0.28,0.26,0.23,0.22,4.31,4.31,1.56
12M 2023,27.3,32.26,16.8,42.76,13.37,15.74,11.32,11.01,0.32,0.33,0.27,0.28,11.51,11.51,1.24
12M 2024,25.67,30.13,25.93,29.87,14.22,13.7,12.12,12.47,0.32,0.33,0.28,0.28,-15.02,-15.02,0.86
