Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2013,5.02,4.88,0.03,1.26,0.0,0.0,-0.63,0.02,0.24
12M 2014,5.79,5.6,0.0,1.24,0.0,0.0,-0.56,0.0,0.2
12M 2015,12.73,12.54,0.0,1.16,0.0,0.0,-0.75,0.0,0.14
12M 2016,11.09,10.93,0.0,1.18,0.0,0.0,-0.4,0.0,0.15
12M 2017,7.86,7.73,0.01,1.27,0.0,0.0,-0.19,0.01,0.18
12M 2018,7.75,7.62,0.0,1.25,0.0,0.0,-0.2,0.0,0.16
12M 2019,5.75,5.63,0.0,1.3,0.0,0.0,-0.13,0.0,0.18
12M 2020,5.46,5.36,0.0,1.3,0.0,0.0,-0.14,0.0,0.17
12M 2021,4.19,4.11,0.0,1.3,0.0,0.0,-0.24,0.0,0.18
12M 2022,3.82,3.73,0.0,1.28,0.0,0.0,-0.13,0.0,0.14
12M 2023,4.97,4.82,0.0,1.26,0.0,0.0,-0.14,0.0,0.13
12M 2024,4.74,4.65,0.0,1.27,0.0,0.0,-0.16,0.0,0.14
