Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,-2.36,,0.3
12M 2012,25.64,20.38,47.77,-1.75,14.24,25.9,17.91,36.81,1.08,2.21,0.91,1.86,-2.83,-2.83,0.28
12M 2013,19.94,16.82,45.74,-8.98,18.3,21.03,21.7,22.96,1.2,1.21,1.01,0.96,-4.42,-4.42,0.36
12M 2014,18.03,13.33,47.65,-16.29,20.24,14.5,27.38,25.69,1.28,1.19,0.98,0.9,11.82,11.82,1.43
12M 2015,27.54,12.41,44.28,-4.33,13.25,9.25,29.41,26.97,0.82,0.8,0.62,0.57,4.03,4.03,2.08
12M 2016,29.2,13.91,46.23,-3.12,12.5,11.91,26.25,23.55,0.57,0.51,0.48,0.46,-56.66,-56.66,0.91
12M 2017,37.58,15.14,45.28,7.44,9.71,7.74,24.11,22.26,0.55,0.55,0.49,0.48,20.12,20.12,1.23
12M 2018,58.67,16.9,33.41,42.16,6.22,5.27,21.6,19.24,0.53,0.49,0.45,0.4,3.11,3.11,3.52
12M 2019,91.81,24.81,79.38,37.24,3.98,7.24,14.71,23.74,0.26,0.26,0.22,0.24,-4.83,-4.83,0.51
12M 2020,57.13,17.28,111.15,-36.74,6.39,6.79,21.12,23.95,0.27,0.3,0.25,0.27,-3.13,-3.13,0.45
12M 2021,36.63,12.79,54.83,-5.41,9.97,5.85,28.54,23.02,0.48,0.41,0.37,0.27,2.41,2.41,2.59
12M 2022,45.32,15.7,54.81,6.21,8.05,7.3,23.25,24.03,0.39,0.39,0.28,0.27,7.15,7.15,1.54
12M 2023,50.69,16.03,46.98,19.74,7.2,6.49,22.77,20.83,0.42,0.4,0.29,0.29,-22.04,-22.04,0.87
12M 2024,54.17,16.24,48.99,21.42,6.74,6.34,22.47,23.38,0.44,0.44,0.31,0.31,-9.92,-9.92,0.74
