Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,151.81,,5.6,,4.08,,1.15,8.51,8.51,1.94
12M 2009,4.09,58.75,22.35,40.49,89.21,63.09,6.21,5.62,3.34,3.11,1.05,0.96,9.57,9.57,1.83
12M 2010,4.14,43.05,20.46,26.73,88.1,237.24,8.48,7.17,3.45,3.29,1.08,1.02,8.94,8.94,1.93
12M 2011,0.95,37.22,23.24,14.93,384.45,808.63,9.81,7.75,3.46,3.22,1.13,1.04,24.15,24.15,1.31
12M 2012,0.72,51.13,27.53,24.32,507.31,189.96,7.14,5.67,2.74,2.46,1.02,0.95,-14.1,-14.1,0.68
12M 2013,0.64,43.58,27.29,16.93,574.31,784.78,8.38,9.15,2.22,2.08,0.93,0.86,-6.13,-6.13,0.45
12M 2014,0.42,33.45,26.4,7.47,878.33,749.5,10.91,7.66,2.2,2.03,0.97,0.89,-9.55,-9.55,0.58
12M 2015,1.1,54.32,30.3,25.12,331.26,214.31,6.72,6.4,1.48,1.42,0.65,0.61,-18.44,-18.44,0.8
12M 2016,7.4,66.2,29.24,44.36,49.3,38.95,5.51,5.42,1.46,1.43,0.62,0.6,130.06,130.06,1.03
12M 2017,11.33,57.07,24.58,43.82,32.2,30.55,6.4,6.33,1.72,1.71,0.7,0.69,8.94,8.94,1.84
12M 2018,11.13,51.5,22.56,40.07,32.79,34.25,7.09,5.97,1.87,1.88,0.74,0.7,13.4,13.4,1.46
12M 2019,10.3,51.77,22.84,39.23,35.42,42.56,7.05,7.22,1.74,1.76,0.65,0.64,6.01,6.01,2.85
12M 2020,11.01,47.68,18.4,40.29,33.15,33.63,7.65,7.15,1.97,2.04,0.69,0.67,4.54,4.54,3.31
12M 2021,9.18,48.58,16.82,40.94,39.74,40.36,7.51,7.25,2.64,2.69,0.84,0.81,7.04,7.04,1.58
12M 2022,10.93,63.82,22.82,51.93,33.41,33.79,5.72,5.32,2.39,2.42,0.73,0.71,4.09,4.09,3.6
12M 2023,13.4,62.44,20.98,54.86,27.24,28.55,5.85,6.21,2.29,2.33,0.71,0.71,6.41,6.41,1.83
12M 2024,8.74,64.96,15.35,58.35,41.75,43.62,5.62,6.13,2.5,2.57,0.76,0.75,4.2,4.2,2.6
