Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
