Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,3.09,,28.54,,2.46,,0.76,5.58,5.58,1.39
12M 2009,81.13,9.27,48.79,41.61,4.5,3.86,39.38,32.37,2.88,2.73,0.97,0.87,4.13,4.13,1.53
12M 2010,70.08,9.55,49.93,29.7,5.21,5.24,38.23,27.95,3.19,3.2,1.07,1.11,5.48,5.48,1.6
12M 2011,73.02,10.21,46.25,36.98,5.0,4.08,35.77,36.75,3.38,3.25,1.19,1.1,4.85,4.85,1.65
12M 2012,85.48,9.74,42.49,52.73,4.27,4.42,37.49,38.78,3.48,3.7,1.12,1.12,7.66,7.66,1.37
12M 2013,92.16,10.28,35.52,66.92,3.96,4.58,35.49,33.99,3.57,3.81,0.95,0.96,4.41,4.41,1.6
12M 2014,81.64,11.46,32.21,60.89,4.47,4.79,31.85,31.09,3.69,3.63,0.98,1.01,4.92,4.92,1.62
12M 2015,83.17,14.49,32.31,65.35,4.39,4.8,25.19,21.39,2.78,2.62,0.87,0.87,5.99,5.99,1.44
12M 2016,75.81,15.69,28.72,62.78,4.81,5.21,23.26,24.12,2.36,2.3,0.84,0.87,5.93,5.93,1.49
12M 2017,72.3,9.42,22.62,59.1,5.05,4.44,38.76,44.2,3.15,3.13,1.1,1.07,8.01,8.01,1.35
12M 2018,77.97,8.05,25.23,60.79,4.68,4.28,45.32,35.09,4.01,3.58,1.26,1.16,6.36,6.36,1.49
12M 2019,79.7,9.24,29.39,59.55,4.58,4.25,39.51,31.08,4.72,4.72,1.35,1.29,7.02,7.02,1.48
12M 2020,100.15,12.72,36.0,76.87,3.64,3.77,28.7,25.24,4.26,4.23,1.08,1.02,4.7,4.7,1.64
12M 2021,99.54,14.52,33.05,81.01,3.67,3.54,25.13,23.45,4.49,4.58,1.1,1.14,4.32,4.32,1.74
12M 2022,77.23,12.05,21.62,67.66,4.73,4.16,30.28,28.59,6.98,6.93,1.53,1.41,7.13,7.13,1.48
12M 2023,86.14,14.13,26.96,73.31,4.24,4.11,25.82,24.04,6.97,6.75,1.36,1.33,6.71,6.71,1.44
12M 2024,84.01,14.64,32.66,65.99,4.34,4.1,24.94,23.38,7.01,7.17,1.32,1.27,8.11,8.11,1.31
