Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76
