Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2009,,,,,,,,,,,,,,,1.93
12M 2010,42.97,,,42.97,8.49,,,,6.46,,1.74,,5.14,,2.1
12M 2011,41.93,,,41.93,8.7,14.04,,,6.37,12.11,1.39,2.16,3.8,3.8,2.17
12M 2012,47.72,,,47.72,7.65,6.46,,,7.18,6.96,1.32,1.25,5.5,5.5,1.74
12M 2013,53.04,,,53.04,6.88,5.98,,,8.08,7.86,1.54,1.44,7.87,7.87,1.53
12M 2014,60.73,,,60.73,6.01,5.59,,,7.35,6.77,1.52,1.4,6.43,6.43,1.67
12M 2015,65.8,,,65.8,5.55,5.17,,,6.76,6.59,1.38,1.27,3.17,3.17,2.23
12M 2016,59.45,,,59.45,6.14,6.5,,,5.31,4.64,1.21,1.12,2.97,2.97,2.23
12M 2017,50.61,,,50.61,7.21,6.65,,,3.69,3.08,1.16,1.08,9.9,9.9,1.33
12M 2018,54.16,,,54.16,6.74,6.23,,,3.14,3.06,1.12,1.07,11.93,11.93,1.25
12M 2019,51.29,,,51.29,7.12,7.13,,,3.39,3.48,1.21,1.2,-14.05,-14.05,0.81
12M 2020,60.65,,,60.65,6.02,9.34,,,2.53,2.51,0.79,0.82,-3.91,-3.91,0.63
12M 2021,33.26,,,33.26,10.97,11.73,,,3.5,3.5,0.92,0.92,-9.72,-9.72,0.83
12M 2022,36.42,,,36.42,10.02,8.17,,,4.2,4.4,1.07,1.06,407.06,407.06,1.01
12M 2023,46.76,,,46.76,7.81,6.34,,,5.11,5.0,1.22,1.2,8.65,8.65,1.34
12M 2024,47.28,,,47.28,7.72,7.66,,,5.76,5.7,1.2,1.09,2.59,2.59,2.23
