Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2009,,,,,,,,,,,,,,,3.08
12M 2010,43.33,30.88,12.08,62.13,8.42,,11.82,,124.37,,3.65,,5.13,,4.53
12M 2011,35.14,35.35,8.19,62.3,10.39,16.71,10.33,15.56,80.81,126.71,3.27,4.71,4.76,4.76,2.91
12M 2012,26.93,31.61,10.39,48.15,13.56,13.98,11.55,9.45,88.16,72.41,3.78,3.44,8.21,8.21,2.24
12M 2013,28.33,48.7,20.07,56.96,12.88,14.74,7.5,5.73,63.69,62.7,2.86,2.52,8.06,8.06,1.72
12M 2014,27.22,53.27,27.86,52.63,13.41,12.74,6.85,6.54,46.71,37.45,2.6,2.47,10.29,10.29,1.48
12M 2015,28.68,44.9,36.98,36.6,12.73,11.47,8.13,8.38,47.69,46.89,2.87,2.82,18.76,18.76,1.24
12M 2016,29.58,46.27,50.41,25.44,12.34,14.49,7.89,8.57,45.97,45.38,2.7,2.9,16.66,16.66,1.31
12M 2017,22.69,46.23,43.27,25.65,16.09,17.11,7.9,7.21,51.39,50.32,2.97,3.01,14.81,14.81,1.32
12M 2018,15.69,58.86,31.36,43.19,23.26,27.34,6.2,4.76,66.85,64.73,3.22,2.78,15.02,15.02,1.3
12M 2019,13.62,63.6,25.72,51.5,26.79,29.92,5.74,8.42,56.4,53.79,2.94,3.37,14.15,14.15,1.5
12M 2020,10.99,41.33,20.94,31.38,33.22,37.71,8.83,8.34,51.26,46.85,3.26,3.25,14.19,14.19,1.47
12M 2021,6.84,33.95,17.0,23.79,53.4,55.31,10.75,10.01,55.43,53.57,3.85,3.86,18.54,18.54,1.55
12M 2022,6.17,41.36,16.2,31.33,59.2,47.26,8.83,6.92,40.8,34.01,3.48,2.99,22.53,22.53,1.24
12M 2023,7.34,47.96,20.64,34.66,49.71,46.28,7.61,6.67,31.73,28.53,3.21,2.86,22.83,22.83,1.26
12M 2024,7.05,47.75,23.73,31.07,51.78,58.3,7.64,7.32,27.72,26.8,3.09,2.88,26.84,26.84,1.22
