Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,,,0.52,,0.08,0.36,0.36,4.83
12M 2009,,,,,,,,,,,,,,,0.93
12M 2010,,,,,,,,,,,,,,,12.08
12M 2011,57.47,10.41,0.38,67.5,6.35,4.82,35.05,11.63,35.38,22.49,0.73,0.65,0.45,0.45,9.11
12M 2012,83.05,7.14,0.48,89.71,4.4,4.43,51.14,16.01,15.98,10.04,0.6,0.58,0.73,0.73,9.42
12M 2013,102.22,8.14,0.26,110.1,3.57,3.86,44.84,15.38,9.69,9.3,0.55,0.54,0.78,0.78,9.84
12M 2014,,,,,,,,,,,,,,,17.36
12M 2015,,,,,,,,,,,,,,,20.17
12M 2016,,,,,,,,,,,,,,,1.63
12M 2017,173.66,2317.69,354.49,2136.86,2.1,1.72,0.16,0.11,0.05,0.04,0.03,0.02,-0.46,-0.46,0.8
12M 2018,63.24,225.99,141.2,148.03,5.77,6.84,1.62,1.6,0.38,0.37,0.21,0.2,-2.84,-2.84,0.82
12M 2019,48.08,457.81,272.28,233.61,7.59,18.67,0.8,0.83,0.41,0.42,0.21,0.21,5.98,5.98,1.11
12M 2020,5.33,132.35,59.83,77.85,68.43,44.7,2.76,3.11,0.92,0.94,0.44,0.44,-21.92,-21.92,0.95
12M 2021,7.83,74.65,48.36,34.12,46.61,17.14,4.89,6.23,1.23,1.27,0.58,0.57,-13.2,-13.2,0.9
12M 2022,36.72,101.65,93.49,44.88,9.94,9.06,3.59,4.42,0.74,0.76,0.34,0.33,-20.25,-20.25,0.96
12M 2023,50.64,81.5,79.39,52.75,7.21,11.72,4.48,5.46,0.79,0.78,0.33,0.32,6.63,6.63,1.12
12M 2024,19.39,48.67,27.11,40.95,18.83,30.81,7.5,7.8,1.49,1.54,0.57,0.56,2.68,2.68,2.19
