Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,,,4.95
12M 2012,23.46,15.74,20.41,18.79,15.56,,23.19,,2.88,,0.21,,0.57,,9.43
12M 2013,33.75,9.85,8.34,35.26,10.81,7.07,37.06,24.94,3.53,3.16,0.25,0.24,-6.46,-6.46,0.73
12M 2014,33.37,6.37,2.79,36.95,10.94,8.73,57.29,47.52,5.24,5.34,0.38,0.38,5.79,5.79,2.31
12M 2015,39.49,15.45,2.19,52.75,9.24,13.41,23.62,21.01,3.66,3.47,0.26,0.25,8.01,8.01,1.52
12M 2016,19.73,,,19.73,18.5,20.65,,,10.61,972.16,0.3,0.26,7.92,7.92,3.36
12M 2017,79.89,,,79.89,4.57,4.46,,,408.26,448.24,0.09,0.08,1.64,1.64,10.4
12M 2018,-29.57,,,-29.57,-12.34,-33.37,,,-2463.04,-2859.99,-0.26,-0.27,-0.38,-0.38,5.0
12M 2019,17.85,,,17.85,20.44,28.58,,,,,0.35,0.31,0.36,0.36,7.9
12M 2020,10.35,,,10.35,35.28,90.89,,,,,0.3,0.29,0.29,0.29,10.77
12M 2021,6.58,,,6.58,55.47,55.47,,,,,0.54,0.47,0.46,0.46,15.43
12M 2022,60.65,,,60.65,6.02,9.78,,,,,0.1,0.1,0.1,0.1,40.31
12M 2023,-39.43,,,-39.43,-9.26,-17.12,,,,,-0.19,-0.22,-0.22,-0.22,54.23
12M 2024,213.68,,,213.68,1.71,3.89,,,,,0.03,0.03,0.03,0.03,17.86
