Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,47.07,,0.4,,15.68,,0.29,-130.64,-130.64,0.99
12M 2009,7.96,965.22,33.54,939.64,45.86,40.51,0.38,0.36,14.39,32.91,0.28,0.26,-41.08,-41.08,0.99
12M 2010,6.94,862.08,24.83,844.19,52.62,55.77,0.42,0.42,27.85,20.84,0.26,0.25,95.61,95.61,1.0
12M 2011,4.84,841.73,29.08,817.49,75.44,75.51,0.43,0.41,20.43,15.22,0.24,0.22,-5.31,-5.31,0.92
12M 2012,4.29,792.25,31.34,765.2,85.15,77.51,0.46,0.43,25.04,35.31,0.24,0.22,-3.74,-3.74,0.88
12M 2013,5.18,872.04,41.84,835.38,70.51,53.52,0.42,0.39,38.73,37.89,0.24,0.22,-1.45,-1.45,0.7
12M 2014,7.02,627.14,31.01,603.15,51.97,41.63,0.58,0.54,49.7,45.52,0.3,0.29,-2.6,-2.6,0.76
12M 2015,9.92,803.16,41.24,771.84,36.8,30.98,0.45,0.41,32.99,25.1,0.3,0.29,-39.65,-39.65,0.98
12M 2016,10.12,889.88,64.18,835.82,36.07,37.01,0.41,0.41,27.4,28.0,0.3,0.29,-30.39,-30.39,0.97
12M 2017,11.18,971.72,57.67,925.23,32.64,31.3,0.38,0.36,23.35,22.24,0.27,0.26,6.77,6.77,1.11
12M 2018,13.72,1001.12,32.05,982.79,26.61,25.38,0.36,0.35,18.36,17.68,0.23,0.22,5.25,5.25,1.13
12M 2019,14.5,996.54,31.18,979.86,25.17,23.86,0.37,0.36,17.08,16.76,0.22,0.22,4.88,4.88,1.15
12M 2020,10.61,1021.44,29.24,1002.81,34.4,88.1,0.36,0.36,14.09,13.68,0.19,0.19,2.31,2.31,1.29
12M 2021,5.17,972.9,25.01,953.06,70.56,66.55,0.38,0.39,13.4,13.47,0.19,0.19,24.23,24.23,1.03
12M 2022,4.7,1017.05,28.16,993.59,77.71,75.88,0.36,0.36,12.32,11.75,0.19,0.19,74.51,74.51,1.01
12M 2023,3.85,951.69,82.73,872.81,94.7,88.33,0.38,0.38,7.09,5.72,0.2,0.19,-5.41,-5.41,0.87
12M 2024,3.45,800.3,91.58,712.17,105.92,95.33,0.46,0.44,5.24,4.69,0.22,0.21,14.22,14.22,1.06
