Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,15.54,,2.74,,0.86,,0.56,-18.22,-18.22,0.89
12M 2009,23.45,109.15,58.48,74.12,15.56,15.69,3.34,3.13,1.02,0.99,0.69,0.66,-14.04,-14.04,0.86
12M 2010,20.59,96.06,64.43,52.22,17.73,16.65,3.8,3.71,1.05,1.02,0.72,0.68,-6.13,-6.13,0.67
12M 2011,23.31,92.44,53.9,61.85,15.66,10.72,3.95,3.2,1.07,0.92,0.74,0.62,-2.11,-2.11,0.48
12M 2012,28.16,118.04,64.61,81.59,12.96,12.12,3.09,3.01,0.84,0.8,0.58,0.52,6.65,6.74,1.39
12M 2013,29.78,106.98,54.18,82.58,12.26,8.84,3.41,3.65,0.84,0.77,0.58,0.53,5.47,5.47,1.57
12M 2014,40.02,130.86,44.49,126.39,9.12,8.93,2.79,2.76,0.68,0.68,0.46,0.45,3.97,3.97,1.75
12M 2015,44.05,128.39,54.38,118.06,8.29,6.61,2.84,2.91,0.59,0.56,0.4,0.37,6.52,6.52,1.29
12M 2016,53.68,127.37,82.65,98.4,6.8,6.0,2.87,3.14,,0.57,0.37,0.38,29.5,29.5,1.05
12M 2017,58.88,112.11,92.91,78.08,6.2,4.92,3.26,3.15,0.66,0.66,0.44,0.44,-30.48,-30.48,0.95
12M 2018,66.47,111.88,112.52,65.83,5.49,4.55,3.26,3.19,0.75,0.71,0.47,0.45,22.61,22.61,1.06
12M 2019,68.61,96.45,87.65,77.41,5.32,4.56,3.78,4.15,0.91,0.96,0.58,0.64,5.73,5.73,1.78
12M 2020,78.05,87.38,67.31,98.12,4.68,4.46,4.18,4.5,1.12,1.13,0.72,0.71,6.25,6.25,1.51
12M 2021,79.36,92.8,65.91,106.25,4.6,4.16,3.93,3.22,1.7,1.75,0.93,0.91,5.04,5.04,1.62
12M 2022,78.16,103.14,61.74,119.56,4.67,5.02,3.54,3.06,1.75,1.75,0.93,0.91,8.66,8.66,1.41
12M 2023,78.8,89.06,53.4,114.46,4.63,3.68,4.1,5.27,1.85,1.89,0.97,0.96,3.92,3.92,1.98
12M 2024,101.92,73.0,47.72,127.2,3.58,3.8,5.0,5.61,1.68,1.74,0.84,0.89,2.78,2.78,3.18
