Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,7.16,,4.87,,3.21,,1.3,5.57,5.57,1.64
12M 2009,49.51,74.49,68.98,55.02,7.37,6.35,4.9,6.08,2.74,2.52,1.24,1.22,6.17,6.17,1.66
12M 2010,47.32,65.15,57.96,54.51,7.71,6.88,5.6,5.15,2.97,2.83,1.38,1.3,6.65,6.65,1.57
12M 2011,49.88,57.2,64.42,42.66,7.32,5.8,6.38,6.75,4.09,4.16,1.45,1.22,5.15,5.15,1.72
12M 2012,63.6,57.45,68.17,52.88,5.74,5.27,6.35,6.13,3.88,3.62,1.16,1.11,5.22,5.22,1.95
12M 2013,76.86,58.71,75.86,59.71,4.75,4.29,6.22,6.49,3.43,3.53,0.95,0.9,3.85,3.85,1.91
12M 2014,85.61,61.97,100.19,47.39,4.26,3.79,5.89,5.65,3.77,3.83,0.9,0.86,3.07,3.07,2.06
12M 2015,90.95,78.04,123.0,45.99,4.01,3.92,4.68,4.65,3.75,3.77,0.81,0.74,2.35,2.35,2.15
12M 2016,90.25,78.52,140.02,28.75,4.04,3.99,4.65,5.25,3.68,3.88,0.72,0.73,1.91,1.91,2.3
12M 2017,78.01,54.53,125.22,7.32,4.68,4.02,6.69,6.22,4.54,4.1,0.88,0.8,2.83,2.83,1.8
12M 2018,80.15,61.7,152.09,-10.24,4.55,4.13,5.92,4.89,4.13,3.7,0.85,0.76,12.33,12.33,1.14
12M 2019,87.09,71.13,154.78,3.44,4.19,4.1,5.13,5.55,3.24,3.08,0.74,0.73,4.63,4.63,1.56
12M 2020,89.83,73.28,120.16,42.95,4.06,5.79,4.98,5.52,2.33,2.42,0.57,0.59,2.6,2.6,2.11
12M 2021,50.93,53.28,75.66,28.55,7.17,6.48,6.85,7.02,3.55,3.79,0.75,0.71,2.64,2.64,1.99
12M 2022,43.98,51.03,80.86,14.15,8.3,7.08,7.15,6.08,5.6,5.37,0.98,0.88,3.35,3.35,1.88
12M 2023,53.8,64.06,106.12,11.74,6.78,6.49,5.7,5.45,4.31,3.69,0.87,0.84,6.55,6.55,1.46
12M 2024,54.66,62.01,105.4,11.27,6.68,6.46,5.89,6.06,3.49,3.33,0.83,0.8,5.45,5.45,1.54
