Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,13.56,,9.58,,6.48,,2.01,22.53,22.53,1.17
12M 2009,25.46,31.01,55.77,0.7,14.33,14.82,11.77,13.58,6.71,6.5,2.14,2.16,13.97,13.97,1.32
12M 2010,21.65,26.41,36.16,11.9,16.86,18.19,13.82,13.47,5.72,5.03,2.2,2.15,13.5,13.5,1.42
12M 2011,19.5,29.89,27.23,22.16,18.72,17.78,12.21,9.13,5.37,4.82,2.3,2.11,12.83,12.83,1.4
12M 2012,21.4,33.77,26.42,28.75,17.06,15.46,10.81,9.05,4.73,4.1,2.14,1.86,80.79,80.79,1.05
12M 2013,22.79,34.37,21.87,35.29,16.02,14.22,10.62,9.63,4.23,3.86,2.09,1.97,398.98,398.98,1.01
12M 2014,31.04,43.76,28.8,46.0,11.76,10.62,8.34,6.4,3.33,2.96,1.57,1.32,33.9,33.9,1.08
12M 2015,34.58,50.05,29.36,55.27,10.56,11.09,7.29,7.66,2.81,2.63,1.27,1.22,9.42,9.42,1.33
12M 2016,29.89,49.69,20.27,59.31,12.21,11.93,7.35,6.39,2.78,2.71,1.33,1.34,13.25,13.25,1.29
12M 2017,28.82,49.9,17.59,61.13,12.66,13.02,7.31,6.96,2.72,2.68,1.36,1.34,-31.92,-31.92,0.91
12M 2018,21.43,47.77,16.24,52.96,17.03,18.41,7.64,6.92,3.25,3.2,1.6,1.54,9.16,9.16,1.64
12M 2019,19.26,46.64,14.08,51.82,18.95,15.72,7.83,7.25,3.41,3.34,1.66,1.58,24.15,24.15,1.18
12M 2020,21.94,50.58,13.5,59.02,16.64,16.75,7.22,6.51,2.97,2.88,1.5,1.46,21.23,21.23,1.2
12M 2021,18.11,44.85,10.72,52.24,20.15,19.26,8.14,7.07,3.73,3.74,1.81,1.69,16.82,16.82,1.26
12M 2022,16.94,38.23,10.05,45.12,21.54,22.32,9.55,9.94,4.44,4.39,1.99,1.97,25.98,25.98,1.17
12M 2023,18.27,33.33,13.62,37.98,19.98,18.97,10.95,10.24,4.92,5.05,2.14,2.2,27.52,27.52,1.18
12M 2024,19.79,36.02,16.21,39.6,18.44,18.69,10.13,9.56,5.39,5.5,2.29,2.31,11.13,11.13,1.65
