Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2009,,,,,,,,,,,,,,,0.3
12M 2010,49.42,1.67,33.76,17.33,7.38,,218.42,,3.12,,0.31,,-1.35,,0.28
12M 2011,32.57,1.36,32.46,1.47,11.21,8.83,268.61,223.83,3.73,3.29,0.38,0.32,4.72,4.72,1.31
12M 2012,38.56,474.5,37.75,475.31,9.47,8.66,0.77,0.77,4.0,3.22,0.36,0.35,0.78,0.78,4.03
12M 2013,52.56,796.44,61.72,787.28,6.94,6.1,0.46,0.46,4.27,3.93,0.35,0.31,1.04,1.04,2.27
12M 2014,78.76,803.06,51.68,830.14,4.63,3.92,0.45,0.41,4.12,3.71,0.37,0.36,1.02,1.02,2.46
12M 2015,91.97,1140.7,28.51,1204.16,3.97,4.65,0.32,0.3,3.2,3.07,0.32,0.31,0.95,0.95,2.32
12M 2016,65.76,1352.5,20.11,1398.15,5.55,5.31,0.27,0.26,3.04,2.98,0.3,0.3,0.86,0.86,2.59
12M 2017,71.85,1360.38,25.55,1406.68,5.08,5.54,0.27,0.27,3.32,3.38,0.29,0.28,0.82,0.82,2.52
12M 2018,62.74,1261.84,35.27,1289.31,5.82,7.4,0.29,0.29,3.73,3.79,0.27,0.27,0.74,0.74,3.08
12M 2019,34.96,1159.83,28.65,1166.14,10.44,9.88,0.31,0.3,3.74,3.77,0.25,0.24,0.63,0.63,2.78
12M 2020,39.49,1614.77,32.88,1621.38,9.24,7.44,0.23,0.22,2.53,2.27,0.18,0.19,0.55,0.55,2.63
12M 2021,39.11,1427.18,34.37,1431.92,9.33,7.63,0.26,0.25,2.19,2.1,0.19,0.19,0.6,0.6,2.43
12M 2022,29.66,1363.81,43.72,1349.75,12.31,10.53,0.27,0.26,2.11,2.01,0.21,0.21,0.58,0.58,2.65
12M 2023,22.06,1252.84,40.9,1234.0,16.55,17.2,0.29,0.28,2.31,2.22,0.24,0.24,0.69,0.69,2.6
12M 2024,15.61,1036.9,30.34,1022.17,23.38,25.62,0.35,0.34,2.59,2.53,0.28,0.27,0.7,0.7,3.19
