Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2010,,,,,,,,,,,,,-9.42,,0.8
12M 2011,50.17,73.8,31.07,92.9,7.28,12.72,4.95,9.79,4.38,9.13,1.5,2.67,18.9,18.9,1.11
12M 2012,54.69,83.74,36.6,101.83,6.67,6.65,4.36,3.37,4.95,4.78,1.43,1.29,37.85,37.85,1.05
12M 2013,56.9,109.31,64.41,101.8,6.41,6.85,3.34,3.28,4.18,4.1,1.27,1.29,-8.88,-8.88,0.82
12M 2014,53.52,105.59,67.45,91.66,6.82,6.04,3.46,3.27,4.34,4.22,1.35,1.29,-9.63,-9.63,0.84
12M 2015,72.36,103.51,53.64,122.23,5.04,4.75,3.53,3.64,4.57,4.95,1.3,1.31,-11.3,-11.3,0.86
12M 2016,98.16,156.41,67.85,186.72,3.72,4.68,2.33,2.09,4.16,4.37,1.01,1.05,-37.67,-37.67,0.97
12M 2017,62.19,140.78,50.2,152.77,5.87,6.41,2.59,2.46,5.78,6.06,1.26,1.25,-37.01,-37.01,0.96
12M 2018,52.09,125.01,43.86,133.24,7.01,6.16,2.92,3.01,6.45,6.53,1.39,1.35,-10.74,-10.74,0.85
12M 2019,61.51,136.09,49.79,147.81,5.93,7.3,2.68,2.89,5.54,5.56,1.23,1.37,-9.59,-9.59,0.85
12M 2020,44.24,112.13,43.1,113.27,8.25,9.11,3.26,3.82,6.46,6.67,1.51,1.56,-21.09,-21.09,0.91
12M 2021,24.93,95.86,27.65,93.14,14.64,9.91,3.81,3.61,7.71,7.85,1.85,1.73,4.14,4.14,2.57
12M 2022,35.07,110.49,22.9,122.66,10.41,7.58,3.3,3.35,6.4,6.72,1.46,1.45,4.29,4.29,1.85
12M 2023,56.64,127.16,38.13,145.67,6.44,6.32,2.87,3.42,6.41,6.71,1.3,1.43,3.65,3.65,1.9
12M 2024,69.9,143.04,46.64,166.3,5.22,5.4,2.55,2.56,6.18,6.67,1.1,1.16,3.48,3.48,1.73
