Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2009,26.11,25.09,0.01,1.06,0.0,0.0,-0.04,0.0,0.06
12M 2010,85.41,81.72,0.0,1.04,0.0,0.0,-0.07,0.0,0.04
12M 2011,11.2,10.12,0.0,1.12,0.0,0.0,-0.52,0.0,0.12
12M 2012,7.71,6.75,0.01,1.14,0.0,0.0,-0.47,0.0,0.14
12M 2013,13.87,12.92,0.01,1.08,0.0,0.0,-0.47,0.01,0.08
12M 2014,12.86,9.55,0.0,1.08,0.0,0.0,-0.31,0.0,0.08
12M 2015,9.68,8.27,0.0,1.1,0.0,0.0,-0.4,0.0,0.1
12M 2016,5.82,4.51,0.01,1.11,0.0,0.0,-0.17,0.01,0.11
12M 2017,5.1,4.25,0.01,1.13,0.0,0.0,-0.17,0.0,0.13
12M 2018,3.04,2.11,0.0,1.22,0.0,0.0,-0.15,0.0,0.22
12M 2019,3.62,3.03,0.0,1.2,0.0,0.0,-0.17,0.0,0.19
12M 2020,3.72,3.31,0.0,1.21,0.0,0.0,0.0,0.0,0.21
12M 2021,2.51,1.9,0.0,1.35,0.0,0.0,-0.21,0.0,0.35
12M 2022,3.79,2.8,0.0,1.19,0.0,0.0,-0.22,0.0,0.19
12M 2023,5.64,4.69,0.0,1.13,0.0,0.0,-0.29,0.0,0.13
12M 2024,5.64,4.96,0.0,1.14,0.0,0.0,-0.35,0.0,0.13
