Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2010,,,,,,,,,,,,,,,0.0
12M 2011,,,,,,,,,0.67,1.24,0.08,0.18,,,0.0
12M 2012,,,,,,,,,1.06,1.05,0.1,0.09,,,0.0
12M 2013,,,,,,,,,0.95,0.96,0.06,0.05,,,0.0
12M 2014,,,,,,,,,0.53,0.55,0.03,0.03,,,0.0
12M 2015,,,,,,,,,0.57,0.58,0.04,0.04,,,0.0
12M 2016,,,,,,,,,0.26,0.26,0.02,0.01,,,0.0
12M 2017,,,,,,,,,2.57,2.67,0.15,0.15,,,0.0
12M 2018,,,,,,,,,0.84,0.84,0.04,0.04,,,0.0
12M 2019,,,,,,,,,-3.66,-3.79,-0.18,-0.18,,,0.0
12M 2020,,,,,,,,,-3.26,-3.41,-0.16,-0.19,,,0.0
12M 2021,,,,,,,,,-3.05,-3.2,-0.14,-0.15,,,0.0
12M 2022,,,,,,,,,-0.87,-0.92,-0.04,-0.04,,,0.0
12M 2023,,,,,,,,,1.02,1.09,0.05,0.05,,,0.0
12M 2024,,,,,,,,,0.18,0.19,0.01,0.01,,,0.0
